Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristHand
  3.395833333333333e+00,  5.274402303348954e-02, -1.053293186243414e-01,  3.012900103765465e-01,  1.244864051102372e-01,  8.261297836147100e-01,  1.036035418736429e-01, -3.388300859854446e-01,  4.053686857757999e-01,  1.009686083094948e-01,  1.403782367631117e+00, -9.673860004417457e-01, -9.599654232142446e-01, -4.236422111563343e-01
  3.400000000000000e+00,  5.240900918093114e-02, -1.057241176247823e-01,  3.004254221527272e-01,  1.241208509111168e-01,  8.261069633557256e-01,  1.036506539326706e-01, -3.399337577350360e-01,  4.019940608102376e-01,  1.007292497523241e-01,  1.409713745044818e+00, -9.639608541200987e-01, -9.665749101022495e-01, -4.253332791697869e-01
  3.404166666666667e+00,  5.206481830749576e-02, -1.060930892663973e-01,  2.995237820657887e-01,  1.237364234762251e-01,  8.260880518222756e-01,  1.036950310544980e-01, -3.409540750903574e-01,  3.986476174457856e-01,  1.006020779226030e-01,  1.415479068437012e+00, -9.603129058256975e-01, -9.732114658648255e-01, -4.271483694238706e-01
  3.408333333333334e+00,  5.171343061085763e-02, -1.064315067533793e-01,  2.985893694841819e-01,  1.233347603321871e-01,  8.260734929975569e-01,  1.037361166320639e-01, -3.418900453855654e-01,  3.953427544203085e-01,  1.005884849677225e-01,  1.421064029429361e+00, -9.564458219839591e-01, -9.798606513197531e-01, -4.290826042142759e-01
  3.412500000000000e+00,  5.135686385235860e-02, -1.067347918986747e-01,  2.976266751167175e-01,  1.229176022335119e-01,  8.260637073458358e-01,  1.037733709422636e-01, -3.427411723643782e-01,  3.920931046099475e-01,  1.006892317921438e-01,  1.426455601161726e+00, -9.523652668694066e-01, -9.865078607067849e-01, -4.311298000359796e-01
  3.416666666666667e+00,  5.099714869884919e-02, -1.069985672175161e-01,  2.966403468792599e-01,  1.224867709945019e-01,  8.260590868375053e-01,  1.038062775236082e-01, -3.435074029624685e-01,  3.889123348600142e-01,  1.009044512435831e-01,  1.431642159778139e+00, -9.480789971886449e-01, -9.931385470963185e-01, -4.332822188413396e-01
  3.420833333333333e+00,  5.063630360654479e-02, -1.072187124929691e-01,  2.956351338932148e-01,  1.220441471123450e-01,  8.260599896106430e-01,  1.038343499406066e-01, -3.441890587901709e-01,  3.858139262416168e-01,  1.012336545347521e-01,  1.436613587992923e+00, -9.435969718572367e-01, -9.997381461302473e-01, -4.355304966739934e-01
  3.425000000000000e+00,  5.027630976935172e-02, -1.073914235437361e-01,  2.946158293815451e-01,  1.215916473828212e-01,  8.260667345131093e-01,  1.038571386793714e-01, -3.447867605934251e-01,  3.828109893714174e-01,  1.016757305001212e-01,  1.441361345045305e+00, -9.389313573533572e-01, -1.006291733483935e+00, -4.378640616747920e-01
  3.429166666666667e+00,  4.991908640637712e-02, -1.075132708905812e-01,  2.935872125690770e-01,  1.211312023951863e-01,  8.260795957859921e-01,  1.038742379229892e-01, -3.453013520651928e-01,  3.799161228645110e-01,  1.022289322439480e-01,  1.445878505841063e+00, -9.340963876324720e-01, -1.012783588270332e+00, -4.402719384674674e-01
  3.433333333333334e+00,  4.956646719543385e-02, -1.075812580934310e-01,  2.925539919969083e-01,  1.206647350174586e-01,  8.260987978585306e-01,  1.038852921702125e-01, -3.457338252256011e-01,  3.771412846650327e-01,  1.028908627126865e-01,  1.450159777176088e+00, -9.291081688909113e-01, -1.019196974456071e+00, -4.427432091457291e-01
  3.437500000000000e+00,  4.922017935898777e-02, -1.075928804650908e-01,  2.915207551340011e-01,  1.201941421690514e-01,  8.261245100481507e-01,  1.038900027626793e-01, -3.460852476741125e-01,  3.744976532684640e-01,  1.036584816513329e-01,  1.454201488465693e+00, -9.239845390825638e-01, -1.025514343548705e+00, -4.452666421050888e-01
  3.441666666666667e+00,  4.888182635027623e-02, -1.075461828792420e-01,  2.904919269989892e-01,  1.197212809779914e-01,  8.261568412205469e-01,  1.038881341986580e-01, -3.463566939681055e-01,  3.719954909299075e-01,  1.045281463389104e-01,  1.458001553539930e+00, -9.187449919666254e-01, -1.031717716748264e+00, -4.478300623839906e-01
  3.445833333333333e+00,  4.855287383128359e-02, -1.074398119281763e-01,  2.894717357654235e-01,  1.192479579417898e-01,  8.261958349647420e-01,  1.038795197648469e-01, -3.465491859070099e-01,  3.696440327282428e-01,  1.054956774516689e-01,  1.461559413195619e+00, -9.134105968393413e-01, -1.037788888541845e+00, -4.504202891685635e-01
  3.450000000000000e+00,  4.823462608866291e-02, -1.072730698334845e-01,  2.884641492306698e-01,  1.187759053000717e-01,  8.262414654302050e-01,  1.038640673763124e-01, -3.466636053991429e-01,  3.674513896718958e-01,  1.065564297700684e-01,  1.464875992649704e+00, -9.080038878750112e-01, -1.043709530029546e+00, -4.530235386286297e-01
  3.454166666666667e+00,  4.792827255129947e-02, -1.070458823969387e-01,  2.874729960022336e-01,  1.183068340570077e-01,  8.262936376859132e-01,  1.038417558339622e-01, -3.467008207130287e-01,  3.654244960392151e-01,  1.077053648342517e-01,  1.467953570359628e+00, -9.025485561280024e-01, -1.049461447930294e+00, -4.556256540442900e-01
  3.458333333333333e+00,  4.763481148287531e-02, -1.067588892242599e-01,  2.865017538750303e-01,  1.178423466317543e-01,  8.263521836247620e-01,  1.038126448600768e-01, -3.466614208263418e-01,  3.635689482005244e-01,  1.089371041465754e-01,  1.470795811102076e+00, -8.970693704595598e-01, -1.055026999702225e+00, -4.582119897573850e-01
  3.462500000000000e+00,  4.735510746093984e-02, -1.064133805249718e-01,  2.855536949703560e-01,  1.173839983713451e-01,  8.264168651589265e-01,  1.037768679944225e-01, -3.465458515372730e-01,  3.618889358614893e-01,  1.102460011232935e-01,  1.473407602873575e+00, -8.915918067898977e-01, -1.060389342188361e+00, -4.607673116220479e-01
  3.466666666666667e+00,  4.708988287348498e-02, -1.060112919882276e-01,  2.846318505868129e-01,  1.169332822605875e-01,  8.264873758791028e-01,  1.037346321203830e-01, -3.463543431138680e-01,  3.603871530325238e-01,  1.116262188525476e-01,  1.475794975939344e+00, -8.861418226968564e-01, -1.065532549304061e+00, -4.632758701106277e-01
  3.470833333333334e+00,  4.683971961070078e-02, -1.055551761277484e-01,  2.837390003724723e-01,  1.164916227739324e-01,  8.265633446913612e-01,  1.036862144040357e-01, -3.460868724281047e-01,  3.590647630790240e-01,  1.130718260351252e-01,  1.477965007442363e+00, -8.807456342469433e-01, -1.070441659635152e+00, -4.657215995515260e-01
  3.475000000000000e+00,  4.660505857054044e-02, -1.050481680300589e-01,  2.828776540720878e-01,  1.160603660090792e-01,  8.266443403254192e-01,  1.036319586056103e-01, -3.457431256274690e-01,  3.579214041326266e-01,  1.145769084187859e-01,  1.479925718158769e+00, -8.754295311949863e-01, -1.075102714221829e+00, -4.680883850786664e-01
  3.479166666666667e+00,  4.638620002125780e-02, -1.044939467993627e-01,  2.820500355385125e-01,  1.156407705743964e-01,  8.267298763043194e-01,  1.035722708780251e-01, -3.453224749993398e-01,  3.569552186803024e-01,  1.161356938964732e-01,  1.481685934656004e+00, -8.702197371916746e-01, -1.079503019373024e+00, -4.703603223325827e-01
  3.483333333333333e+00,  4.618330730524132e-02, -1.038966893526584e-01,  2.812580756683194e-01,  1.152340018896120e-01,  8.268194165463041e-01,  1.035076146939898e-01, -3.448239817512990e-01,  3.561628999661942e-01,  1.177426842868402e-01,  1.483255119871487e+00, -8.651423147036356e-01, -1.083631776721739e+00, -4.725218942581891e-01
  3.487500000000000e+00,  4.599641474735822e-02, -1.032610115224131e-01,  2.805034155148916e-01,  1.148411299618902e-01,  8.269123821073376e-01,  1.034385043678739e-01, -3.442464275296802e-01,  3.555397617505743e-01,  1.193927766394127e-01,  1.484643220364029e+00, -8.602230730104472e-01, -1.087480654322266e+00, -4.745581660766388e-01
  3.491666666666667e+00,  4.582543893892865e-02, -1.025918964612165e-01,  2.797874171427620e-01,  1.144631294835979e-01,  8.270081591257404e-01,  1.033654971727548e-01, -3.435883694016361e-01,  3.550798369585500e-01,  1.210813573306742e-01,  1.485860568995888e+00, -8.554874157685570e-01, -1.091043791369213e+00, -4.764551853868109e-01
  3.495833333333334e+00,  4.567019173890486e-02, -1.018946152828206e-01,  2.791111786373529e-01,  1.141008810278057e-01,  8.271061075222021e-01,  1.032891845773539e-01, -3.428482129966061e-01,  3.547760014723046e-01,  1.228043645968745e-01,  1.486917830683428e+00, -8.509601160297582e-01, -1.094317380220916e+00, -4.782005522132809e-01
  3.500000000000000e+00,  4.553039371543357e-02, -1.011746432886508e-01,  2.784755502928911e-01,  1.137551722731441e-01,  8.272055701707548e-01,  1.032101829540606e-01, -3.420243030269997e-01,  3.546201161077689e-01,  1.245583225694075e-01,  1.487825956780240e+00, -8.466650656443210e-01, -1.097299315062386e+00, -4.797839092855982e-01
  3.504166666666667e+00,  4.540568816863959e-02, -1.004375724202636e-01,  2.778811524676092e-01,  1.134266995172315e-01,  8.273058824549098e-01,  1.031291238215465e-01, -3.411150328629995e-01,  3.546031808214198e-01,  1.263403494961724e-01,  1.488596125222155e+00, -8.426250323561936e-01, -1.099989106737651e+00, -4.811972071115881e-01
  3.508333333333333e+00,  4.529565729434270e-02, -9.968902315488852e-02,  2.773284006429441e-01,  1.131160722084402e-01,  8.274063816776486e-01,  1.030466439814672e-01, -3.401189735742854e-01,  3.547154948316167e-01,  1.281481452790589e-01,  1.489239654407106e+00, -8.388614060328473e-01, -1.102387948573617e+00, -4.824348163834490e-01
  3.512500000000000e+00,  4.519984209622471e-02, -9.893456290856301e-02,  2.768175444628473e-01,  1.128238240932492e-01,  8.275064153143907e-01,  1.029633763474788e-01, -3.390350202116275e-01,  3.549468162562197e-01,  1.299799685254927e-01,  1.489767885845628e+00, -8.353939002733138e-01, -1.104498744082926e+00, -4.834935782988732e-01
  3.516666666666667e+00,  4.511776618526159e-02, -9.817963683667745e-02,  2.763487226780814e-01,  1.125504323071356e-01,  8.276053473679837e-01,  1.028799421436619e-01, -3.378625517986675e-01,  3.552865173648663e-01,  1.318346125473702e-01,  1.490192038317721e+00, -8.322402124127535e-01, -1.106326015466137e+00, -4.843727885557566e-01
  3.520833333333333e+00,  4.504896154430550e-02, -9.742951118692272e-02,  2.759220279632821e-01,  1.122963417204725e-01,  8.277025629746819e-01,  1.027969445056518e-01, -3.366015992469257e-01,  3.557237352993513e-01,  1.337113804122241e-01,  1.490523049312989e+00, -8.294156962885886e-01, -1.107875756520190e+00, -4.850741048102097e-01
  3.525000000000000e+00,  4.499299288027290e-02, -9.668922395982012e-02,  2.755375696023633e-01,  1.120619887696256e-01,  8.277974722170515e-01,  1.027149628923690e-01, -3.352530089080790e-01,  3.562475194727887e-01,  1.356100499717640e-01,  1.490771439083381e+00, -8.269331170663708e-01, -1.109155270137558e+00, -4.856013852250521e-01
  3.529166666666667e+00,  4.494947753521941e-02, -9.596353694929129e-02,  2.751955229615095e-01,  1.118478193944360e-01,  8.278895141686584e-01,  1.026345476161298e-01, -3.338185850072932e-01,  3.568469767284669e-01,  1.375308254212756e-01,  1.490947228477129e+00, -8.248025114092149e-01, -1.110172987403231e+00, -4.859604401641771e-01
  3.533333333333334e+00,  4.491809956125684e-02, -9.525688735910637e-02,  2.748961608964997e-01,  1.116542988414634e-01,  8.279781615501295e-01,  1.025562142519607e-01, -3.323011995922395e-01,  3.575114172213411e-01,  1.394742885135989e-01,  1.491059906435835e+00, -8.230311020128647e-01, -1.110938356471316e+00, -4.861587091081210e-01
  3.537500000000000e+00,  4.489861763972748e-02, -9.457334215593539e-02,  2.746398669921479e-01,  1.114819136228853e-01,  8.280629256686027e-01,  1.024804382469029e-01, -3.307048713525010e-01,  3.582305019138056e-01,  1.414413618244277e-01,  1.491118419884717e+00, -8.216231848001035e-01, -1.111461880995301e+00, -4.862049578346615e-01
  3.541666666666667e+00,  4.489086720428410e-02, -9.391656008842170e-02,  2.744271331299467e-01,  1.113311672089487e-01,  8.281433610225567e-01,  1.024076502659791e-01, -3.290348253119745e-01,  3.589943821397901e-01,  1.434332704277889e-01,  1.491131166545315e+00, -8.205799580729664e-01, -1.111755205024807e+00, -4.861090752247940e-01
  3.545833333333333e+00,  4.489477236107470e-02, -9.328975005929571e-02,  2.742585854442405e-01,  1.112025880072426e-01,  8.282190694253341e-01,  1.023382312139247e-01, -3.272975870817805e-01,  3.597938229534702e-01,  1.454514771774944e-01,  1.491105967620502e+00, -8.198993113192340e-01, -1.111831082871652e+00, -4.858818892991086e-01
  3.550000000000000e+00,  4.491028804001877e-02, -9.269570432900914e-02,  2.741348197966383e-01,  1.110966595395533e-01,  8.282897018913683e-01,  1.022725146668966e-01, -3.255008468729045e-01,  3.606202597603604e-01,  1.474975713950544e-01,  1.491050150640736e+00, -8.195758095351892e-01, -1.111703308632087e+00, -4.855348454896261e-01
  3.554166666666667e+00,  4.493747936718057e-02, -9.213670473442637e-02,  2.740566168532315e-01,  1.110139077268170e-01,  8.283549625480627e-01,  1.022107769028337e-01, -3.236537271679216e-01,  3.614659028815028e-01,  1.495731842408941e-01,  1.490970441266954e+00, -8.196004339261681e-01, -1.111386689739815e+00, -4.850796220314552e-01
  3.558333333333334e+00,  4.497646424326207e-02, -9.161457257291307e-02,  2.740247829946707e-01,  1.109548349757419e-01,  8.284146084748940e-01,  1.021532411995450e-01, -3.217665758177490e-01,  3.623237530280158e-01,  1.516799124824258e-01,  1.490873063312346e+00, -8.199606400493146e-01, -1.110897019357520e+00, -4.845280164261604e-01
  3.562500000000000e+00,  4.502742142275213e-02, -9.113066559464583e-02,  2.740401744979610e-01,  1.109199308691294e-01,  8.284684495656243e-01,  1.021000770965470e-01, -3.198509240334382e-01,  3.631876360224732e-01,  1.538193084295670e-01,  1.490763720088046e+00, -8.206403175012138e-01, -1.110250765995986e+00, -4.838921964986083e-01
  3.566666666666667e+00,  4.509058367692521e-02, -9.068589630379154e-02,  2.741036822657735e-01,  1.109096672574618e-01,  8.285163472498586e-01,  1.020514018806724e-01, -3.179193598921863e-01,  3.640522030626782e-01,  1.559929041042700e-01,  1.490647569512021e+00, -8.216198914671408e-01, -1.109464623198460e+00, -4.831849514293250e-01
  3.570833333333333e+00,  4.516622896355117e-02, -9.028074862612004e-02,  2.742162097721501e-01,  1.109244902309762e-01,  8.285582135935780e-01,  1.020072819131074e-01, -3.159853630306160e-01,  3.649128921420610e-01,  1.582022389884700e-01,  1.490529205647234e+00, -8.228765679360275e-01, -1.108555267653018e+00, -4.824195942746426e-01
  3.575000000000000e+00,  4.525466989744719e-02, -8.991528616925425e-02,  2.743786432169312e-01,  1.109648079268911e-01,  8.285940115669659e-01,  1.019677330538781e-01, -3.140631057340598e-01,  3.657658526139778e-01,  1.604488680997715e-01,  1.490412678993931e+00, -8.243846591527498e-01, -1.107539418438971e+00, -4.816095956197048e-01
