Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.SubTalarEversion
  3.333333333333333e+00,  7.005479295995317e-01,  8.402694787152054e-02,  9.143167754750277e-02,  5.160874824997330e-01, -3.698697254745954e-02,  1.594440660763097e-01
  3.337500000000000e+00,  7.007079357628980e-01,  8.250919407445134e-02,  9.644049091662932e-02,  5.163762043186209e-01, -3.933536225487453e-02,  1.611015620194366e-01
  3.341666666666667e+00,  7.007678010254554e-01,  8.095385365760932e-02,  1.012147343742192e-01,  5.165210999448184e-01, -4.169592336664165e-02,  1.626497035880724e-01
  3.345833333333334e+00,  7.007323110227870e-01,  7.936276802444486e-02,  1.057450502152669e-01,  5.165257471818454e-01, -4.405534739811539e-02,  1.640853569172085e-01
  3.350000000000000e+00,  7.006069982592370e-01,  7.773764051310494e-02,  1.100235267832296e-01,  5.163949516121510e-01, -4.640098185713597e-02,  1.654064860029327e-01
  3.354166666666667e+00,  7.003980512036427e-01,  7.608003917946760e-02,  1.140438381863356e-01,  5.161347117062054e-01, -4.872100822117510e-02,  1.666121318133029e-01
  3.358333333333333e+00,  7.001122143941535e-01,  7.439139890128166e-02,  1.178013538910848e-01,  5.157521599548708e-01, -5.100459697005510e-02,  1.677023683908901e-01
  3.362500000000000e+00,  6.997566893001319e-01,  7.267300147914768e-02,  1.212931894010008e-01,  5.152554773541381e-01, -5.324202918011188e-02,  1.686782311529305e-01
  3.366666666666667e+00,  6.993390386695605e-01,  7.092592929573382e-02,  1.245181874654086e-01,  5.146537757340575e-01, -5.542477349144739e-02,  1.695416171328862e-01
  3.370833333333334e+00,  6.988670931667894e-01,  6.915100801051799e-02,  1.274768419688874e-01,  5.139569458596474e-01, -5.754551157000190e-02,  1.702951655913301e-01
  3.375000000000000e+00,  6.983488558790107e-01,  6.734876007308843e-02,  1.301711823359853e-01,  5.131754763676368e-01, -5.959811408506464e-02,  1.709421361098241e-01
  3.379166666666667e+00,  6.977924024789363e-01,  6.551937583188572e-02,  1.326046260276706e-01,  5.123202551910445e-01, -6.157757773357145e-02,  1.714863056766806e-01
  3.383333333333333e+00,  6.972057746589869e-01,  6.366269549284942e-02,  1.347818001520884e-01,  5.114023641278961e-01, -6.347993539972202e-02,  1.719318986932801e-01
