Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.SubTalarEversion
  2.916666666666667e+00,  4.074811456649103e-01, -3.927067647384641e-02,  1.176975751651668e-01,  4.531076618123917e-01, -1.564866824618130e-01,  2.898823982909420e-02
  2.920833333333333e+00,  3.869203260141877e-01, -3.970907478750374e-02,  1.177800655194694e-01,  4.450250354922455e-01, -1.428636259880577e-01,  3.064714813139370e-02
  2.925000000000000e+00,  3.662396503221411e-01, -3.940960870495847e-02,  1.181385267451623e-01,  4.367521113138799e-01, -1.280964091092217e-01,  3.231047388222466e-02
  2.929166666666667e+00,  3.455934714795644e-01, -3.837447497924651e-02,  1.188299563130560e-01,  4.284241858315319e-01, -1.122452585254911e-01,  3.397237327808145e-02
  2.933333333333333e+00,  3.251280780238456e-01, -3.662366204611267e-02,  1.199057991637620e-01,  4.201794894221537e-01, -9.538249192297686e-02,  3.562776349030721e-02
  2.937500000000000e+00,  3.049812876125486e-01, -3.419502959200238e-02,  1.214109973320519e-01,  4.121584708881537e-01, -7.759331514887478e-02,  3.727147922660101e-02
  2.941666666666666e+00,  2.852756628360359e-01, -3.114025422912658e-02,  1.233806787336018e-01,  4.044995764031993e-01, -5.897329066237659e-02,  3.889879780974572e-02
  2.945833333333333e+00,  2.661194817926513e-01, -2.752387629988551e-02,  1.258402609166419e-01,  3.973389337502166e-01, -3.962877061767348e-02,  4.050445048109100e-02
  2.950000000000000e+00,  2.476019405093794e-01, -2.341872792490984e-02,  1.288032425192685e-01,  3.908068532246026e-01, -1.967402766398110e-02,  4.208311740501242e-02
  2.954166666666667e+00,  2.297962852009625e-01, -1.890472693523892e-02,  1.322727694504063e-01,  3.850286259271387e-01,  7.681734562389124e-04,  4.362809780107615e-02
  2.958333333333333e+00,  2.127568101284609e-01, -1.406419811666448e-02,  1.362404924520822e-01,  3.801219830803405e-01,  2.156958389176091e-02,  4.513172828059436e-02
  2.962500000000000e+00,  1.965201337763498e-01, -8.979266847775946e-03,  1.406873663790144e-01,  3.761968247000719e-01,  4.259782890998419e-02,  4.658507429220857e-02
  2.966666666666666e+00,  1.811065885318064e-01, -3.728856878869813e-03,  1.455848523323787e-01,  3.733554966582316e-01,  6.371768701368602e-02,  4.797728657323250e-02
  2.970833333333333e+00,  1.665211590938757e-01,  1.613465365995381e-03,  1.508952802903509e-01,  3.716921030172469e-01,  8.479343575785177e-02,  4.929629432159290e-02
  2.975000000000000e+00,  1.527557344229286e-01,  6.981490581958960e-03,  1.565733416263380e-01,  3.712933589008331e-01,  1.056900159696820e-01,  5.052843254197018e-02
