Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristHand
  1.500000000000000e-01,  1.016986574548145e-01, -1.041862869747710e-01,  5.336466109671699e-01,  2.058532663934991e-01,  7.678321040304024e-01,  1.204477518841821e-01,  2.657116215623535e-01,  7.763715009574085e-01,  1.248352716550477e+00,  1.535819832122521e-01,  1.735456794923015e+00, -8.449769789117236e-01,  5.731164570329583e-02
  1.541666666666666e-01,  1.017141347960971e-01, -1.042294514136420e-01,  5.337123564496125e-01,  2.058946794074684e-01,  7.678260793933510e-01,  1.204510214993608e-01,  2.645706545710270e-01,  7.774387336436664e-01,  1.248756830408233e+00,  1.533835788023851e-01,  1.735460243118665e+00, -8.444395599673973e-01,  5.772935526976575e-02
  1.583333333333334e-01,  1.017099754511093e-01, -1.042916083731905e-01,  5.337304624480276e-01,  2.059132454172201e-01,  7.678192075418956e-01,  1.204565208388584e-01,  2.634824488589880e-01,  7.785328481836540e-01,  1.249234361536648e+00,  1.531470410427764e-01,  1.735463791145631e+00, -8.439225172073473e-01,  5.810996503445077e-02
  1.625000000000000e-01,  1.016857967711910e-01, -1.043739883960538e-01,  5.337003481775363e-01,  2.059088527161138e-01,  7.678113984919843e-01,  1.204643573439342e-01,  2.624505085854741e-01,  7.796494606372043e-01,  1.249785612813683e+00,  1.528726105888646e-01,  1.735467386034689e+00, -8.434269852623659e-01,  5.845301613022162e-02
  1.666666666666667e-01,  1.016416718553372e-01, -1.044780490495294e-01,  5.336229117743554e-01,  2.058821924938053e-01,  7.678024798928630e-01,  1.204746547669142e-01,  2.614774889656996e-01,  7.807840703943499e-01,  1.250409346240440e+00,  1.525611454410387e-01,  1.735470961602418e+00, -8.429544156989928e-01,  5.875836948531875e-02
  1.708333333333333e-01,  1.015779240397479e-01, -1.046053000944914e-01,  5.334997889849400e-01,  2.058343633354653e-01,  7.677922572319349e-01,  1.204875329314801e-01,  2.605656158612860e-01,  7.819321805568089e-01,  1.251103552733021e+00,  1.522138573612261e-01,  1.735474539040069e+00, -8.425063514711905e-01,  5.902580351359898e-02
  1.750000000000000e-01,  1.014951245088924e-01, -1.047572863587876e-01,  5.333333388185089e-01,  2.057668602226121e-01,  7.677805157676020e-01,  1.205031065210645e-01,  2.597167613684966e-01,  7.830893610889099e-01,  1.251865487843386e+00,  1.518322590253118e-01,  1.735478113085012e+00, -8.420843833985614e-01,  5.925543215176732e-02
  1.791666666666667e-01,  1.013940665628968e-01, -1.049355888904886e-01,  5.331265710483382e-01,  2.056815346580551e-01,  7.677670219009051e-01,  1.205214862020339e-01,  2.589324624308975e-01,  7.842512467297122e-01,  1.252691762969000e+00,  1.514181608346151e-01,  1.735481678754896e+00, -8.416900954080475e-01,  5.944764426863322e-02
  1.833333333333333e-01,  1.012757403705323e-01, -1.051418178492348e-01,  5.328830716485186e-01,  2.055805522939715e-01,  7.677515254140066e-01,  1.205427790569837e-01,  2.582139560650249e-01,  7.854135305075910e-01,  1.253578423673861e+00,  1.509736493066233e-01,  1.735485231230617e+00, -8.413250312779116e-01,  5.960308766851311e-02
  1.875000000000000e-01,  1.011413080816527e-01, -1.053776069857957e-01,  5.326069304746738e-01,  2.054663518831664e-01,  7.677337614767638e-01,  1.205670891547120e-01,  2.575622114318554e-01,  7.865719461435634e-01,  1.254521023456225e+00,  1.505010274404382e-01,  1.735488713128549e+00, -8.409907016339383e-01,  5.972267152754596e-02
