Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristHand
  3.041666666666667e-01,  7.241015102852386e-02, -3.951270674421838e-01,  2.885013169605975e-01,  2.140531376551923e-01,  9.709989128330996e-01,  1.179001684363499e-01, -1.103256722247881e-01,  2.472488090343765e-01, -3.838115704225457e-01,  1.759622859587247e+00,  1.824602941286451e-01, -1.353307877718624e-01,  1.553354597476700e-01
  3.083333333333333e-01,  7.249589028736025e-02, -3.950032207592944e-01,  2.886680277280828e-01,  2.141688365781923e-01,  9.710088893519697e-01,  1.178825197293978e-01, -1.104046211074009e-01,  2.474809563685054e-01, -3.839131395408659e-01,  1.759488783685982e+00,  1.824854093163049e-01, -1.354668866951345e-01,  1.552621541230794e-01
  3.125000000000000e-01,  7.257945980938213e-02, -3.948775942968633e-01,  2.888288976700199e-01,  2.142805196063489e-01,  9.710184539192803e-01,  1.178655467067187e-01, -1.104785890847683e-01,  2.477133259157197e-01, -3.840160870147343e-01,  1.759356800374686e+00,  1.825076586668506e-01, -1.356066993168563e-01,  1.551824081386286e-01
  3.166666666666667e-01,  7.266062200771413e-02, -3.947506350237733e-01,  2.889835046229285e-01,  2.143878902603517e-01,  9.710275816928973e-01,  1.178492938865486e-01, -1.105484558918693e-01,  2.479453164934660e-01, -3.841194959505884e-01,  1.759227496363014e+00,  1.825273344117079e-01, -1.357501318354188e-01,  1.550969163706593e-01
  3.208333333333333e-01,  7.273914837517509e-02, -3.946227873124633e-01,  2.891314482359224e-01,  2.144906670087487e-01,  9.710362492170874e-01,  1.178338034118230e-01, -1.106150959789447e-01,  2.481763587529691e-01, -3.842224554505155e-01,  1.759101452425616e+00,  1.825447105501885e-01, -1.358971150266048e-01,  1.550065464193714e-01
  3.250000000000000e-01,  7.281482511894394e-02, -3.944944898002689e-01,  2.892723623220222e-01,  2.145885918904502e-01,  9.710444352585268e-01,  1.178191136465140e-01, -1.106793948747474e-01,  2.484059224185335e-01, -3.843240679077700e-01,  1.758979239077551e+00,  1.825600436753527e-01, -1.360476083824251e-01,  1.549123202206600e-01
  3.291666666666667e-01,  7.288745889033107e-02, -3.943661717309720e-01,  2.894059272390310e-01,  2.146814391693036e-01,  9.710521216426165e-01,  1.178052577696924e-01, -1.107422653321257e-01,  2.486335229067393e-01, -3.844234567605366e-01,  1.758861411716010e+00,  1.825735726964090e-01, -1.362016025344988e-01,  1.548153925416321e-01
  3.333333333333333e-01,  7.295688243455618e-02, -3.942382490965694e-01,  2.895318819867209e-01,  2.147690238002133e-01,  9.710592940711722e-01,  1.177922624004508e-01, -1.108046626518029e-01,  2.488587267113174e-01, -3.845197743047247e-01,  1.758748505562880e+00,  1.825855172181818e-01, -1.363591201778194e-01,  1.547170257823213e-01
  3.375000000000000e-01,  7.302295999648709e-02, -3.941111206881704e-01,  2.896500356695780e-01,  2.148512094603269e-01,  9.710659428975175e-01,  1.177801462941626e-01, -1.108675988701063e-01,  2.490811554945454e-01, -3.846122094060880e-01,  1.758641030638002e+00,  1.825960747318437e-01, -1.365202156770327e-01,  1.546185621634416e-01
  3.416666666666667e-01,  7.308559235705324e-02, -3.939851639969615e-01,  2.897602780160992e-01,  2.149279159275474e-01,  9.710720638352905e-01,  1.177689191480578e-01, -1.109321555938653e-01,  2.493004890735445e-01, -3.846999950328928e-01,  1.758539466621292e+00,  1.826054170762098e-01, -1.366849730463979e-01,  1.545213955938003e-01
  3.458333333333333e-01,  7.314472144460522e-02, -3.938607310364137e-01,  2.898625888531870e-01,  2.149991257321283e-01,  9.710776585934816e-01,  1.177585805280082e-01, -1.109994951862337e-01,  2.495164671705705e-01, -3.847824154004960e-01,  1.758444257500705e+00,  1.826136866194746e-01, -1.368535021717256e-01,  1.544269436752687e-01
  3.500000000000000e-01,  7.320033441688076e-02, -3.937381442996880e-01,  2.899570463617131e-01,  2.150648899574848e-01,  9.710827354270242e-01,  1.177491189359817e-01, -1.110708698714914e-01,  2.497288897917998e-01, -3.848588124298741e-01,  1.758355806342627e+00,  1.826209924229951e-01, -1.370259333839594e-01,  1.543366189641514e-01
  3.541666666666666e-01,  7.325246703767684e-02, -3.936176928038863e-01,  2.900438336878068e-01,  2.151253328917986e-01,  9.710873095715713e-01,  1.177405110687420e-01, -1.111476282502919e-01,  2.499376163544589e-01, -3.849285913908940e-01,  1.758274470627546e+00,  1.826274063160702e-01, -1.372024107208538e-01,  1.542518003826136e-01
  3.583333333333333e-01,  7.330120622943566e-02, -3.934996280775304e-01,  2.901232435903383e-01,  2.151806553061251e-01,  9.710914035374238e-01,  1.177327213073523e-01, -1.112312188393975e-01,  2.501425635971116e-01, -3.849912257316093e-01,  1.758200558380723e+00,  1.826329584276449e-01, -1.373830842761239e-01,  1.541738071691039e-01
  3.625000000000000e-01,  7.334669173868177e-02, -3.933841603930167e-01,  2.901956810744400e-01,  2.152311363222706e-01,  9.710950472622656e-01,  1.177257014406251e-01, -1.113231904396537e-01,  2.503437021900334e-01, -3.850462609367961e-01,  1.758134325106077e+00,  1.826376321540837e-01, -1.375681013390069e-01,  1.541038768997654e-01
  3.666666666666667e-01,  7.338911682153117e-02, -3.932714556755146e-01,  2.902616639290952e-01,  2.152771338121812e-01,  9.710982781218308e-01,  1.177193906274138e-01, -1.114251891210651e-01,  2.505410521581435e-01, -3.850933170947554e-01,  1.758075971372289e+00,  1.826413595210682e-01, -1.377575956312125e-01,  1.540431474788300e-01
  3.708333333333333e-01,  7.342872784955229e-02, -3.931616330946516e-01,  2.903218209364161e-01,  2.153190831671450e-01,  9.711011407822168e-01,  1.177137156240761e-01, -1.115389514674918e-01,  2.507346772806264e-01, -3.851320899279180e-01,  1.758025641039432e+00,  1.826440177202869e-01, -1.379516748090583e-01,  1.539926418659563e-01
  3.750000000000000e-01,  7.346582282441784e-02, -3.930547629616409e-01,  2.903768876080351e-01,  2.153574943385766e-01,  9.711036868799926e-01,  1.177085912985160e-01, -1.116662939391661e-01,  2.509246786652393e-01, -3.851623504032738e-01,  1.757983420390582e+00,  1.826454267649137e-01, -1.381504070946631e-01,  1.539532550602424e-01
  3.791666666666667e-01,  7.350074887013260e-02, -3.929508645836636e-01,  2.904276995035779e-01,  2.153929471897748e-01,  9.711059745296915e-01,  1.177039214266672e-01, -1.118090986636393e-01,  2.511111879046692e-01, -3.851839433125417e-01,  1.757949338409946e+00,  1.826453481284204e-01, -1.383538074796327e-01,  1.539257444320430e-01
  3.833333333333333e-01,  7.353389875517295e-02, -3.928499041528079e-01,  2.904751832750807e-01,  2.154260852620995e-01,  9.711080676713252e-01,  1.176995997537971e-01, -1.119692959831327e-01,  2.512943599645455e-01, -3.851967849122113e-01,  1.757923368128151e+00,  1.826434843622155e-01, -1.385618238593285e-01,  1.539107243787625e-01
  3.875000000000000e-01,  7.356570651596160e-02, -3.927517930251345e-01,  2.905203457128527e-01,  2.154576081489070e-01,  9.711100352822464e-01,  1.176955112827248e-01, -1.121488440138200e-01,  2.514743656219187e-01, -3.852008593525780e-01,  1.757905428609611e+00,  1.826394798508006e-01, -1.387743238009675e-01,  1.539086653282384e-01
  3.916666666666667e-01,  7.359664234263243e-02, -3.926563865811004e-01,  2.905642612281196e-01,  2.154882627832571e-01,  9.711119504874466e-01,  1.176915337353036e-01, -1.123497057605883e-01,  2.516513835464541e-01, -3.851962138191120e-01,  1.757895387122179e+00,  1.826329232806705e-01, -1.389910822595384e-01,  1.539198965338973e-01
  3.958333333333334e-01,  7.362720682010056e-02, -3.925634837471905e-01,  2.906080580111570e-01,  2.155188338081453e-01,  9.711138895870963e-01,  1.176875391572363e-01, -1.125738242240886e-01,  2.518255924565856e-01, -3.851829523963620e-01,  1.757893061371527e+00,  1.826233525592705e-01, -1.392117700256352e-01,  1.539446112074873e-01
  4.000000000000000e-01,  7.365792446176209e-02, -3.924728273543922e-01,  2.906529027637930e-01,  2.155501329618094e-01,  9.711159309974563e-01,  1.176833956749868e-01, -1.128230954967025e-01,  2.519971636840286e-01, -3.851612284104740e-01,  1.757898221980808e+00,  1.826102626379836e-01, -1.394359430888306e-01,  1.539828720270417e-01
  4.041666666666667e-01,  7.368933658869495e-02, -3.923841052382083e-01,  2.906999840967605e-01,  2.155829875423877e-01,  9.711181541107725e-01,  1.176789693942515e-01, -1.130993402310403e-01,  2.521662542653049e-01, -3.851312353431595e-01,  1.757910595316430e+00,  1.825931160875644e-01, -1.396630341407692e-01,  1.540346163376889e-01
  4.083333333333333e-01,  7.372199385914305e-02, -3.922969516897136e-01,  2.907504951905917e-01,  2.156182283703700e-01,  9.711206381120011e-01,  1.176741263753205e-01, -1.134042746912210e-01,  2.523330008023106e-01, -3.850931969825297e-01,  1.757929866478412e+00,  1.825713557829232e-01, -1.398923473960767e-01,  1.540996615949487e-01
  4.125000000000000e-01,  7.375644872370370e-02, -3.922109494033050e-01,  2.908056164168751e-01,  2.156566777327356e-01,  9.711234608024527e-01,  1.176687346027517e-01, -1.137394824743032e-01,  2.524975143094367e-01, -3.850473571073307e-01,  1.757955682112354e+00,  1.825444190983090e-01, -1.401230566064431e-01,  1.541777106853666e-01
  4.166666666666666e-01,  7.379324789008142e-02, -3.921256324832920e-01,  2.908664982924776e-01,  2.156991375666611e-01,  9.711266974631305e-01,  1.176626659006555e-01, -1.141063873158203e-01,  2.526598759216021e-01, -3.849939684949173e-01,  1.757987652808882e+00,  1.825117533400887e-01, -1.403542060492373e-01,  1.542683562293845e-01
  4.208333333333333e-01,  7.383292487811606e-02, -3.920404904170862e-01,  2.909342449320475e-01,  2.157463779952537e-01,  9.711304197670019e-01,  1.176557977760851e-01, -1.145062273950019e-01,  2.528201334304666e-01, -3.849332814669305e-01,  1.758025355073522e+00,  1.824728323113615e-01, -1.405847156598157e-01,  1.543710844802307e-01
  4.250000000000000e-01,  7.387599285801684e-02, -3.919549725667871e-01,  2.910098983214230e-01,  2.157991264376654e-01,  9.711346947564146e-01,  1.176480151602848e-01, -1.149400319102022e-01,  2.529782988087586e-01, -3.848655325023858e-01,  1.758068332781302e+00,  1.824271737831648e-01, -1.408133917019203e-01,  1.544852801243970e-01
  4.291666666666667e-01,  7.392293795618822e-02, -3.918684933124018e-01,  2.910944238977391e-01,  2.158580576270661e-01,  9.711395839194796e-01,  1.176392119913695e-01, -1.154086005818303e-01,  2.531343465942149e-01, -3.847909330586459e-01,  1.758116097854149e+00,  1.823743573246554e-01, -1.410389430917609e-01,  1.546102325433594e-01
  4.333333333333333e-01,  7.397421316699068e-02, -3.917804380089920e-01,  2.911886978222699e-01,  2.159237848008209e-01,  9.711451423930099e-01,  1.176292925939292e-01, -1.159124866226846e-01,  2.532882130442874e-01, -3.847096588812371e-01,  1.758168130275587e+00,  1.823140417195482e-01, -1.412600027417106e-01,  1.547451434200945e-01
  4.375000000000000e-01,  7.403023298335899e-02, -3.916901693395357e-01,  2.912934960932465e-01,  2.159968521614321e-01,  9.711514182953420e-01,  1.176181728453678e-01, -1.164519837243096e-01,  2.534397965202344e-01, -3.846218405677415e-01,  1.758223878097429e+00,  1.822459813661025e-01, -1.414751531282521e-01,  1.548891348951117e-01
  4.416666666666667e-01,  7.409136875778724e-02, -3.915970339347231e-01,  2.914094854953254e-01,  2.160777286017224e-01,  9.711584521857866e-01,  1.176057811325041e-01, -1.170271172131395e-01,  2.535889594118426e-01, -3.845275556570100e-01,  1.758282757802081e+00,  1.821700413044618e-01, -1.416829548609746e-01,  1.550412574650746e-01
  4.458333333333333e-01,  7.415794480039094e-02, -3.915003697224606e-01,  2.915372165550605e-01,  2.161668028076878e-01,  9.711662766664744e-01,  1.175920590753510e-01, -1.176376393766527e-01,  2.537355312013352e-01, -3.844268219840620e-01,  1.758344154768047e+00,  1.820862104976053e-01, -1.418819772229392e-01,  1.552004978827386e-01
  4.500000000000000e-01,  7.423023538046858e-02, -3.913995139442942e-01,  2.916771188861060e-01,  2.162643800033444e-01,  9.711749161517055e-01,  1.175769619756435e-01, -1.182830293759235e-01,  2.538793123294281e-01, -3.843195926152529e-01,  1.758407423699188e+00,  1.819946128378462e-01, -1.420708303466549e-01,  1.553657882005164e-01
  4.541666666666667e-01,  7.430846281844987e-02, -3.912938110376267e-01,  2.918294991251686e-01,  2.163706804767781e-01,  9.711843868086326e-01,  1.175604589765978e-01, -1.189624981800317e-01,  2.540200790796172e-01, -3.842057531773287e-01,  1.758471889341662e+00,  1.818955153048534e-01, -1.422481982107309e-01,  1.555360165255068e-01
  4.583333333333333e-01,  7.439279667146784e-02, -3.911826199266384e-01,  2.919945413278952e-01,  2.164858397965845e-01,  9.711946966544645e-01,  1.175425329544613e-01, -1.196749983728857e-01,  2.541575895845390e-01, -3.840851219203559e-01,  1.758536847837913e+00,  1.817893328886850e-01, -1.424128707146992e-01,  1.557100386881297e-01
  4.625000000000000e-01,  7.448335391018003e-02, -3.910653209461782e-01,  2.921723096529286e-01,  2.166099105997757e-01,  9.712058458012851e-01,  1.175231801588073e-01, -1.204192383453283e-01,  2.542915905745329e-01, -3.839574522699944e-01,  1.758601568704165e+00,  1.816766298529723e-01, -1.425637731628209e-01,  1.558866903683283e-01
  4.666666666666667e-01,  7.458020000188562e-02, -3.909413226304045e-01,  2.923627532038382e-01,  2.167428658622702e-01,  9.712178268427485e-01,  1.175024096130190e-01, -1.211937003778066e-01,  2.544218244505296e-01, -3.838224375740021e-01,  1.758665297339419e+00,  1.815581167651898e-01, -1.426999918523291e-01,  1.560647999393234e-01
  4.708333333333333e-01,  7.468335073836972e-02, -3.908100683560622e-01,  2.925657126395266e-01,  2.168846033840579e-01,  9.712306253565495e-01,  1.174802423190513e-01, -1.219966617891451e-01,  2.545480362945853e-01, -3.836797177443905e-01,  1.758727258252647e+00,  1.814346432727666e-01, -1.428207950981581e-01,  1.562432013746741e-01
  4.750000000000000e-01,  7.479277462639065e-02, -3.906710427834508e-01,  2.927809280998657e-01,  2.170349511771091e-01,  9.712442204912621e-01,  1.174567103180979e-01, -1.228262183013634e-01,  2.546699803715105e-01, -3.835288875163098e-01,  1.758786659141371e+00,  1.813071870175387e-01, -1.429256497730256e-01,  1.564207468422790e-01
  4.791666666666666e-01,  7.490839582877121e-02, -3.905237778202313e-01,  2.930080483253997e-01,  2.171936736763967e-01,  9.712585856275451e-01,  1.174318556223930e-01, -1.236803093833659e-01,  2.547874260458109e-01, -3.833695064419655e-01,  1.758842695873853e+00,  1.811768385923653e-01, -1.430142332668412e-01,  1.565963195098462e-01
  4.833333333333334e-01,  7.503009765837394e-02, -3.903678576231018e-01,  2.932466408161131e-01,  2.173604786718650e-01,  9.712736890988281e-01,  1.174057290396458e-01, -1.245567452233090e-01,  2.549001631318691e-01, -3.832011108039131e-01,  1.758894558642818e+00,  1.810447823965810e-01, -1.430864408716572e-01,  1.567688463995072e-01
  4.875000000000000e-01,  7.515772647149371e-02, -3.902029224431421e-01,  2.934962025950630e-01,  2.175350246638386e-01,  9.712894949405284e-01,  1.173783889405420e-01, -1.254532343317969e-01,  2.550080062641011e-01, -3.830232270569127e-01,  1.758941439300071e+00,  1.809122739828818e-01, -1.431423891317110e-01,  1.569373112409593e-01
  4.916666666666667e-01,  7.529109575432934e-02, -3.900286714297070e-01,  2.937561711142939e-01,  2.177169283236489e-01,  9.713059636381607e-01,  1.173499000198833e-01, -1.263674108390453e-01,  2.551107980577019e-01, -3.828353861677312e-01,  1.758982539489775e+00,  1.807806148305305e-01, -1.431824152311809e-01,  1.571007677176960e-01
  4.958333333333333e-01,  7.542999018781306e-02, -3.898448644115449e-01,  2.940259347921042e-01,  2.179057717066441e-01,  9.713230528396509e-01,  1.173203321093004e-01, -1.272968608021524e-01,  2.552084113721321e-01, -3.826371384652774e-01,  1.759017079448650e+00,  1.806511253539743e-01, -1.432070721062815e-01,  1.572583526130857e-01
  5.000000000000000e-01,  7.557416950094573e-02, -3.896513226873712e-01,  2.943048427358885e-01,  2.181011089090387e-01,  9.713407180017992e-01,  1.172897590921572e-01, -1.282391468694636e-01,  2.553007509578240e-01, -3.824280685989365e-01,  1.759044307448390e+00,  1.805251169132016e-01, -1.432171192166305e-01,  1.574092983703829e-01
  5.041666666666667e-01,  7.572337201717079e-02, -3.894479290581433e-01,  2.945922134917857e-01,  2.183024720586905e-01,  9.713589129627294e-01,  1.172582579356459e-01, -1.291918308803383e-01,  2.553877544981361e-01, -3.822078101055842e-01,  1.759063509504464e+00,  1.804038638317856e-01, -1.432135090079683e-01,  1.575529452751941e-01
  5.083333333333333e-01,  7.587731782860972e-02, -3.892346272855620e-01,  2.948873427204948e-01,  2.185093765704720e-01,  9.713775904358886e-01,  1.172259078497906e-01, -1.301524940939289e-01,  2.554693929173840e-01, -3.819760591591588e-01,  1.759074018930271e+00,  1.802885764812955e-01, -1.431973696043187e-01,  1.576887530974090e-01
  5.125000000000001e-01,  7.603571152235128e-02, -3.890114209844999e-01,  2.951895096209164e-01,  2.187213255410831e-01,  9.713967024126711e-01,  1.171927895940344e-01, -1.311187546697117e-01,  2.555456698455011e-01, -3.817325870753633e-01,  1.759075225483749e+00,  1.801803759001747e-01, -1.431699847042980e-01,  1.578163119684422e-01
  5.166666666666667e-01,  7.619824440858131e-02, -3.887783718904539e-01,  2.954979819644779e-01,  2.189378131864014e-01,  9.714162004630000e-01,  1.171589849483887e-01, -1.320882822266849e-01,  2.556166204543354e-01, -3.814772512659387e-01,  1.759066583872765e+00,  1.800802701629724e-01, -1.431327710481987e-01,  1.579353526062429e-01
  5.208333333333334e-01,  7.636459622942629e-02, -3.885355975088888e-01,  2.958120196935430e-01,  2.191583272872606e-01,  9.714360359299822e-01,  1.171245763558266e-01, -1.330588095388844e-01,  2.556823101027732e-01, -3.812100044414315e-01,  1.759047621385535e+00,  1.799891331987242e-01, -1.430872534440348e-01,  1.580457552039048e-01
