Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.SubTalarEversion
  2.125000000000000e-01,  1.470413416172200e-01,  1.555824329855893e-01,  3.924048840455192e-01,  3.978898164231281e-01, -1.220576811898794e-01,  5.446086671974214e-02
  2.166666666666667e-01,  1.473337249386377e-01,  1.546940715706135e-01,  3.924234568962939e-01,  3.990347171160875e-01, -1.234698865928079e-01,  5.484232735115004e-02
  2.208333333333333e-01,  1.476497986017571e-01,  1.538003176263534e-01,  3.924256692401194e-01,  4.002310801522149e-01, -1.249104372110883e-01,  5.524346158965771e-02
  2.250000000000000e-01,  1.479894510923742e-01,  1.529026517386844e-01,  3.924120014791554e-01,  4.014777316765385e-01, -1.263768468886146e-01,  5.566400253296941e-02
  2.291666666666667e-01,  1.483523221665330e-01,  1.520018952890592e-01,  3.923828509942143e-01,  4.027733862839334e-01, -1.278668797186443e-01,  5.610383611092981e-02
  2.333333333333333e-01,  1.487378955893696e-01,  1.510987413146962e-01,  3.923388121694186e-01,  4.041164887584098e-01, -1.293782577552880e-01,  5.656276788911044e-02
  2.375000000000000e-01,  1.491453455637473e-01,  1.501933926849370e-01,  3.922804525955883e-01,  4.055054966800328e-01, -1.309090269158885e-01,  5.704061818074863e-02
  2.416666666666667e-01,  1.495741814603645e-01,  1.492870279405258e-01,  3.922091905906237e-01,  4.069377973155975e-01, -1.324561880826131e-01,  5.753683097438760e-02
  2.458333333333333e-01,  1.500233100339798e-01,  1.483795812724082e-01,  3.921259651020477e-01,  4.084113417264528e-01, -1.340177871746381e-01,  5.805107499514632e-02
  2.500000000000000e-01,  1.504916730297376e-01,  1.474712463390133e-01,  3.920321070949726e-01,  4.099235940197508e-01, -1.355915592071316e-01,  5.858283541667068e-02
  2.541666666666667e-01,  1.509781036302988e-01,  1.465621007691102e-01,  3.919291086691259e-01,  4.114718137270872e-01, -1.371752875597209e-01,  5.913152110631356e-02
  2.583333333333333e-01,  1.514813401696821e-01,  1.456521123601717e-01,  3.918186097374483e-01,  4.130530771817076e-01, -1.387668200461656e-01,  5.969646808919870e-02
  2.625000000000000e-01,  1.520000407933765e-01,  1.447411456397005e-01,  3.917023831133131e-01,  4.146643010580154e-01, -1.403640834904198e-01,  6.027694398591246e-02
  2.666666666666667e-01,  1.525327991441129e-01,  1.438289691892121e-01,  3.915823179924429e-01,  4.163022677534841e-01, -1.419650964590025e-01,  6.087215342885881e-02
  2.708333333333333e-01,  1.530781609145856e-01,  1.429152636199718e-01,  3.914604020094173e-01,  4.179636522913900e-01, -1.435679799524019e-01,  6.148124441349652e-02
  2.750000000000000e-01,  1.536346410715031e-01,  1.419996300698816e-01,  3.913387020682431e-01,  4.196450503984570e-01, -1.451709659372273e-01,  6.210331552747245e-02
  2.791666666666667e-01,  1.542007415327328e-01,  1.410815990955898e-01,  3.912193441577840e-01,  4.213430073996823e-01, -1.467724036871981e-01,  6.273742398634688e-02
  2.833333333333333e-01,  1.547749690674018e-01,  1.401606398490443e-01,  3.911044923795376e-01,  4.230540475739270e-01, -1.483707639870789e-01,  6.338259438027630e-02
  2.875000000000000e-01,  1.553558531720526e-01,  1.392361694289779e-01,  3.909963274325180e-01,  4.247747036144726e-01, -1.499646413267291e-01,  6.403782801671763e-02
  2.916666666666666e-01,  1.559419636680461e-01,  1.383075622968408e-01,  3.908970248183318e-01,  4.265015458417156e-01, -1.515527542720637e-01,  6.470211273014853e-02
  2.958333333333333e-01,  1.565319277666601e-01,  1.373741596514046e-01,  3.908087330487408e-01,  4.282312108288264e-01, -1.531339442469903e-01,  6.537443301340856e-02
  3.000000000000000e-01,  1.571244463502035e-01,  1.364352786554659e-01,  3.907335521466183e-01,  4.299604291146640e-01, -1.547071729858620e-01,  6.605378031551497e-02
  3.041666666666667e-01,  1.577183092327881e-01,  1.354902214150484e-01,  3.906735127301839e-01,  4.316860516964205e-01, -1.562715189262655e-01,  6.673916334383743e-02
  3.083333333333333e-01,  1.583124091859453e-01,  1.345382836278601e-01,  3.906305559696781e-01,  4.334050750294028e-01, -1.578261728177876e-01,  6.742961819867566e-02
  3.125000000000000e-01,  1.589057545217418e-01,  1.335787628196756e-01,  3.906065147017182e-01,  4.351146642849265e-01, -1.593704328055526e-01,  6.812421816711180e-02
  3.166666666666667e-01,  1.594974800413428e-01,  1.326109660881627e-01,  3.906030959764275e-01,  4.368121746307440e-01, -1.609036992107575e-01,  6.882208300857003e-02
  3.208333333333333e-01,  1.600868562019533e-01,  1.316342172944314e-01,  3.906218652965870e-01,  4.384951703308794e-01, -1.624254691982123e-01,  6.952238756516972e-02
  3.250000000000000e-01,  1.606732963990424e-01,  1.306478636609492e-01,  3.906642327750642e-01,  4.401614415028526e-01, -1.639353314915990e-01,  7.022436954073742e-02
  3.291666666666667e-01,  1.612563622855201e-01,  1.296512817390345e-01,  3.907314413919926e-01,  4.418090184002117e-01, -1.654329612580688e-01,  7.092733631658228e-02
  3.333333333333333e-01,  1.618357670817102e-01,  1.286438827146661e-01,  3.908245574977667e-01,  4.434361831128579e-01, -1.669181152413263e-01,  7.163067069210702e-02
  3.375000000000000e-01,  1.624113768762685e-01,  1.276251170368812e-01,  3.909444636753227e-01,  4.450414786092197e-01, -1.683906271863544e-01,  7.233383545221196e-02
  3.416666666666667e-01,  1.629832099586517e-01,  1.265944783790531e-01,  3.910918540276144e-01,  4.466237150864745e-01, -1.698504035711089e-01,  7.303637668434934e-02
  3.458333333333333e-01,  1.635514342541569e-01,  1.255515069671842e-01,  3.912672319022629e-01,  4.481819736349766e-01, -1.712974196352539e-01,  7.373792579485011e-02
  3.500000000000000e-01,  1.641163629592554e-01,  1.244957923229471e-01,  3.914709100219703e-01,  4.497156072520120e-01, -1.727317156713670e-01,  7.443820019651373e-02
  3.541666666666666e-01,  1.646784485086860e-01,  1.234269754805326e-01,  3.917030129510350e-01,  4.512242392776145e-01, -1.741533935322641e-01,  7.513700265890816e-02
