Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.SubTalarEversion
  6.250000000000000e+00,  5.910704138495032e-01,  3.540544818440727e-02,  5.073406403599918e-02,  4.600616543639971e-01,  7.764843165854787e-03,  5.734585290995073e-02
  6.254166666666666e+00,  5.913151353736634e-01,  3.192840962679377e-02,  4.875678455505292e-02,  4.562464113263784e-01,  1.099666473700286e-02,  5.587148920296263e-02
  6.258333333333334e+00,  5.915451255150491e-01,  2.842815648680097e-02,  4.674882201117851e-02,  4.523722402577820e-01,  1.427434396897150e-02,  5.438970122572859e-02
  6.262500000000000e+00,  5.917587580080788e-01,  2.490583051382456e-02,  4.471112903318192e-02,  4.484399677548439e-01,  1.759684144533835e-02,  5.290108611719643e-02
  6.266666666666667e+00,  5.919545504449774e-01,  2.136255609701410e-02,  4.264462886348907e-02,  4.444506492395528e-01,  2.096300561729029e-02,  5.140618990368883e-02
  6.270833333333333e+00,  5.921310648335305e-01,  1.779932238976500e-02,  4.055029132449767e-02,  4.404054605732887e-01,  2.437163302089047e-02,  4.990556460581264e-02
  6.275000000000000e+00,  5.922869494149616e-01,  1.421698137402272e-02,  3.842908764912633e-02,  4.363057761672952e-01,  2.782143559195909e-02,  4.839977088743352e-02
  6.279166666666667e+00,  5.924209360162861e-01,  1.061623832956227e-02,  3.628197452560125e-02,  4.321532139534630e-01,  3.131102348019670e-02,  4.688938236245069e-02
  6.283333333333333e+00,  5.925318345486305e-01,  6.997653988763064e-03,  3.410988491845676e-02,  4.279496658063129e-01,  3.483889420437460e-02,  4.537498132779961e-02
  6.287500000000000e+00,  5.926185569349671e-01,  3.361693361381368e-03,  3.191368744102274e-02,  4.236973200749480e-01,  3.840342256969948e-02,  4.385714370311689e-02
  6.291666666666667e+00,  5.926801415750432e-01, -2.911965416190210e-04,  2.969413970466677e-02,  4.193986000344899e-01,  4.200288020377548e-02,  4.233643750428197e-02
  6.295833333333333e+00,  5.927157766898765e-01, -3.960510369611203e-03,  2.745186425815695e-02,  4.150560421138973e-01,  4.563547589633438e-02,  4.081343328782860e-02
  6.300000000000000e+00,  5.927242868093699e-01, -7.646203602437174e-03,  2.518778243956405e-02,  4.106716291788734e-01,  4.929962592040150e-02,  3.928898110449199e-02
  6.304166666666666e+00,  5.927062321834864e-01, -1.134656183581439e-02,  2.290154331872762e-02,  4.062490167014740e-01,  5.299302622948766e-02,  3.776315097252098e-02
  6.308333333333334e+00,  5.926606597718117e-01, -1.506152207268707e-02,  2.059405113027821e-02,  4.017900871199540e-01,  5.671409806877028e-02,  3.623685109654472e-02
  6.312500000000000e+00,  5.925871671000544e-01, -1.879053478642634e-02,  1.826587383066684e-02,  3.972972104789039e-01,  6.046104948132653e-02,  3.471076732791083e-02
  6.316666666666666e+00,  5.924853505258143e-01, -2.253314701000431e-02,  1.591769355487994e-02,  3.927726621232298e-01,  6.423212038707367e-02,  3.318563219307110e-02
  6.320833333333334e+00,  5.923548055004283e-01, -2.628905936795323e-02,  1.355035051271637e-02,  3.882186234911982e-01,  6.802558222892936e-02,  3.166222637206103e-02
  6.325000000000000e+00,  5.921952434285187e-01, -3.005804204982510e-02,  1.116474870794982e-02,  3.836373327885219e-01,  7.183967165914022e-02,  3.014132870846680e-02
  6.329166666666667e+00,  5.920066456621331e-01, -3.383976730532479e-02,  8.761694557913620e-03,  3.790312588853241e-01,  7.567251269882250e-02,  2.862365074981954e-02
  6.333333333333333e+00,  5.917891360909436e-01, -3.763336446093257e-02,  6.341843825216921e-03,  3.744030880927674e-01,  7.952224466477838e-02,  2.710964860133682e-02
  6.337500000000000e+00,  5.915437183629360e-01, -4.143894492925138e-02,  3.905677842731970e-03,  3.697559282728805e-01,  8.338642031811873e-02,  2.560020805598379e-02
  6.341666666666667e+00,  5.912699966011848e-01, -4.525783520378579e-02,  1.454616670003316e-03,  3.650915744562434e-01,  8.726311615520504e-02,  2.409688136273096e-02
  6.345833333333333e+00,  5.909706969282855e-01, -4.908477350166840e-02, -1.012623269918936e-03,  3.604158142314273e-01,  9.114975034396203e-02,  2.259781864817405e-02
  6.350000000000000e+00,  5.906456133324597e-01, -5.292153473644512e-02, -3.494588079380548e-03,  3.557307013493445e-01,  9.504413822506695e-02,  2.110473770384034e-02
  6.354166666666667e+00,  5.902956042610188e-01, -5.676744729445660e-02, -5.990862732886771e-03,  3.510398171401349e-01,  9.894382749078229e-02,  1.961811276618080e-02
  6.358333333333333e+00,  5.899216458455947e-01, -6.062018859919660e-02, -8.501340049019646e-03,  3.463472228761269e-01,  1.028465922194915e-01,  1.813756270104029e-02
  6.362500000000000e+00,  5.895242207767353e-01, -6.448308284578586e-02, -1.102488869969378e-02,  3.416554470577492e-01,  1.067493994816865e-01,  1.666565280078220e-02
  6.366666666666666e+00,  5.891062196990655e-01, -6.835119420100177e-02, -1.356329800102742e-02,  3.369707762145905e-01,  1.106492282757902e-01,  1.520079321568505e-02
  6.370833333333334e+00,  5.886683634642905e-01, -7.222443497024544e-02, -1.611594275581254e-02,  3.322961991489194e-01,  1.145437169454359e-01,  1.374385976968808e-02
  6.375000000000000e+00,  5.882129941410077e-01, -7.610133839160138e-02, -1.868356557384213e-02,  3.276362353677781e-01,  1.184297732408878e-01,  1.229510812245664e-02
  6.379166666666666e+00,  5.877414321260712e-01, -7.998091922829365e-02, -2.126611489756217e-02,  3.229941544266134e-01,  1.223049455193108e-01,  1.085507185495151e-02
  6.383333333333334e+00,  5.872552098665959e-01, -8.386223239662693e-02, -2.386371477238455e-02,  3.183733248623707e-01,  1.261666615804147e-01,  9.424324040503728e-03
  6.387500000000000e+00,  5.867557483881185e-01, -8.774449207120649e-02, -2.647644114687784e-02,  3.137769636398158e-01,  1.300123870060861e-01,  8.003520456446629e-03
  6.391666666666667e+00,  5.862443489946748e-01, -9.162708066078684e-02, -2.910431095733599e-02,  3.092081533230240e-01,  1.338396188897549e-01,  6.593393669976081e-03
  6.395833333333333e+00,  5.857222349697235e-01, -9.550949567211298e-02, -3.174733808442951e-02,  3.046699337747785e-01,  1.376458505915259e-01,  5.194723050958115e-03
  6.400000000000000e+00,  5.851901727005470e-01, -9.939170864529734e-02, -3.440520812777990e-02,  3.001648970360257e-01,  1.414287450349682e-01,  3.808514588702512e-03
  6.404166666666667e+00,  5.846503014199248e-01, -1.032724187814194e-01, -3.707893325121985e-02,  2.956972674123859e-01,  1.451852794497109e-01,  2.435113901376553e-03
  6.408333333333333e+00,  5.841035814628773e-01, -1.071516119623181e-01, -3.976843079412776e-02,  2.912698617209887e-01,  1.489130023321178e-01,  1.075474206924068e-03
  6.412500000000000e+00,  5.835514772533127e-01, -1.110289786676015e-01, -4.247399322675750e-02,  2.868859531921880e-01,  1.526092639330675e-01, -2.696560629426012e-04
  6.416666666666667e+00,  5.829955958642445e-01, -1.149042824208597e-01, -4.519593146582946e-02,  2.825488184922549e-01,  1.562714077148771e-01, -1.599554145223436e-03
  6.420833333333333e+00,  5.824376987911932e-01, -1.187773005908439e-01, -4.793462108444106e-02,  2.782617705216988e-01,  1.598967658074014e-01, -2.913546093978592e-03
  6.425000000000000e+00,  5.818796583634471e-01, -1.226477677161784e-01, -5.069053966188743e-02,  2.740281513309618e-01,  1.634826705267610e-01, -4.211014851647920e-03
  6.429166666666666e+00,  5.813233921767312e-01, -1.265153054965673e-01, -5.346429761676513e-02,  2.698512955265973e-01,  1.670264764368594e-01, -5.491401684250672e-03
  6.433333333333334e+00,  5.807707928126767e-01, -1.303793822747128e-01, -5.625662601446011e-02,  2.657344648208535e-01,  1.705255920728315e-01, -6.754199091162933e-03
  6.437500000000000e+00,  5.802236456850640e-01, -1.342393723725932e-01, -5.906827740970767e-02,  2.616807455635223e-01,  1.739775233664410e-01, -7.998922989631464e-03
  6.441666666666666e+00,  5.796835677925432e-01, -1.380946453378187e-01, -6.189992131027217e-02,  2.576929892759778e-01,  1.773798994280498e-01, -9.225089251252042e-03
  6.445833333333334e+00,  5.791519895508859e-01, -1.419445902757794e-01, -6.475211544171411e-02,  2.537738401815424e-01,  1.807304666587857e-01, -1.043221702449224e-02
  6.450000000000000e+00,  5.786301635613460e-01, -1.457885934326546e-01, -6.762532100189719e-02,  2.499257838066292e-01,  1.840270757182391e-01, -1.161984392643907e-02
  6.454166666666667e+00,  5.781191735922487e-01, -1.496260218715948e-01, -7.051990822520324e-02,  2.461511454591886e-01,  1.872676859017995e-01, -1.278753069793568e-02
  6.458333333333333e+00,  5.776199393011131e-01, -1.534562368767967e-01, -7.343613844390502e-02,  2.424520330136624e-01,  1.904503863810890e-01, -1.393484842881972e-02
  6.462500000000000e+00,  5.771332587573635e-01, -1.572786047754957e-01, -7.637416672321629e-02,  2.388303084915202e-01,  1.935734010995042e-01, -1.506137000543215e-02
  6.466666666666667e+00,  5.766599009604246e-01, -1.610924419315964e-01, -7.933412223712430e-02,  2.352876727115729e-01,  1.966350512623113e-01, -1.616669391399251e-02
  6.470833333333333e+00,  5.762006784538768e-01, -1.648969097533695e-01, -8.231623020165180e-02,  2.318258082271762e-01,  1.996337029407507e-01, -1.725048806678455e-02
  6.475000000000000e+00,  5.757564396974311e-01, -1.686909530706295e-01, -8.532087145345080e-02,  2.284464495529797e-01,  2.025677463636701e-01, -1.831251401881649e-02
  6.479166666666667e+00,  5.753280116421043e-01, -1.724733225253230e-01, -8.834855191732607e-02,  2.251513612471166e-01,  2.054356086435427e-01, -1.935262138872599e-02
  6.483333333333333e+00,  5.749161546135626e-01, -1.762426389238176e-01, -9.139984943818967e-02,  2.219423142477410e-01,  2.082357671304178e-01, -2.037073449725793e-02
  6.487500000000000e+00,  5.745215416441690e-01, -1.799974621145657e-01, -9.447537208093769e-02,  2.188210743544673e-01,  2.109667605431757e-01, -2.136683922488168e-02
  6.491666666666666e+00,  5.741447556666638e-01, -1.837363641624119e-01, -9.757569636163645e-02,  2.157893335183138e-01,  2.136272215312311e-01, -2.234096132253444e-02
  6.495833333333334e+00,  5.737863133475093e-01, -1.874580000785162e-01, -1.007012868660545e-01,  2.128486063695996e-01,  2.162159201341225e-01, -2.329314483979967e-02
  6.500000000000000e+00,  5.734469825644858e-01, -1.911607863498859e-01, -1.038527726268873e-01,  2.100005718584753e-01,  2.187316531083635e-01, -2.422363880843501e-02
  6.504166666666666e+00,  5.731266254277090e-01, -1.948444412440000e-01, -1.070295021732817e-01,  2.072454130762753e-01,  2.211738178428693e-01, -2.513211151206739e-02
  6.508333333333333e+00,  5.728259293723583e-01, -1.985077122635113e-01, -1.102315969444989e-01,  2.045842324914815e-01,  2.235415878444580e-01, -2.601882961442705e-02
  6.512500000000000e+00,  5.725451451941654e-01, -2.021498744468930e-01, -1.134585283271808e-01,  2.020173402261125e-01,  2.258345120223987e-01, -2.688385413607824e-02
