Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.SubTalarEversion
  4.583333333333333e-02,  1.617312545575090e+00, -6.096869024980101e-02,  4.701729278039152e-02,  1.926234319042663e+00, -9.383891652444548e-02, -4.128697390950831e-01
  5.000000000000000e-02,  1.624123505897551e+00, -6.200345679388075e-02,  4.985682092079487e-02,  1.920927363410289e+00, -1.172533330269233e-01, -4.136355007129848e-01
  5.416666666666666e-02,  1.630819477672685e+00, -6.282557433190927e-02,  5.233135278262578e-02,  1.914321722544198e+00, -1.375436980970316e-01, -4.132139482571054e-01
  5.833333333333333e-02,  1.637322576303689e+00, -6.347072949467480e-02,  5.442839820906491e-02,  1.906591187918206e+00, -1.548070858788257e-01, -4.117895993182134e-01
  6.250000000000000e-02,  1.643561927742957e+00, -6.397736207332971e-02,  5.615890859951071e-02,  1.897880224982166e+00, -1.693150369720929e-01, -4.095360459124096e-01
  6.666666666666667e-02,  1.649475327576003e+00, -6.438236000369280e-02,  5.754257709230819e-02,  1.888303355516614e+00, -1.814067459878616e-01, -4.066027156016492e-01
  7.083333333333333e-02,  1.655009845230061e+00, -6.471974847011297e-02,  5.860648324474664e-02,  1.877944221284828e+00, -1.914392206551739e-01, -4.031089674616835e-01
  7.500000000000000e-02,  1.660120667634517e+00, -6.501787952169158e-02,  5.937908650559884e-02,  1.866863897974543e+00, -1.997445443651303e-01, -3.991515292861221e-01
  7.916666666666666e-02,  1.664769702712259e+00, -6.530061791640240e-02,  5.988600606413302e-02,  1.855107258217643e+00, -2.066194536449460e-01, -3.948059217847908e-01
  8.333333333333333e-02,  1.668925026773783e+00, -6.558730690974945e-02,  6.015272504791994e-02,  1.842704546258770e+00, -2.123228592714183e-01, -3.901322305786523e-01
  8.749999999999999e-02,  1.672559604708476e+00, -6.589306551228180e-02,  6.020199216717535e-02,  1.829676790395171e+00, -2.170742234088757e-01, -3.851786149861711e-01
  9.166666666666666e-02,  1.675650545524446e+00, -6.622921536047710e-02,  6.005422291017155e-02,  1.816038081453178e+00, -2.210568850337739e-01, -3.799842336785776e-01
  9.583333333333333e-02,  1.678178405969387e+00, -6.660385964166116e-02,  5.972710687935212e-02,  1.801797697003106e+00, -2.244215972394458e-01, -3.745815759713472e-01
  9.999999999999999e-02,  1.680126778239701e+00, -6.702165266456905e-02,  5.923743467748245e-02,  1.786961133932866e+00, -2.272910201710711e-01, -3.689973876056438e-01
  1.041666666666667e-01,  1.681481700185923e+00, -6.748501389057093e-02,  5.859883937845142e-02,  1.771531851787950e+00, -2.297623713503156e-01, -3.632549037474934e-01
  1.083333333333333e-01,  1.682231291704357e+00, -6.799366100525761e-02,  5.782389590471013e-02,  1.755512191198544e+00, -2.319124933422634e-01, -3.573718493743127e-01
  1.125000000000000e-01,  1.682365958138601e+00, -6.854575187769485e-02,  5.692243712607498e-02,  1.738902172290747e+00, -2.337959380553616e-01, -3.513701294349612e-01
  1.166666666666667e-01,  1.681877454438210e+00, -6.913695032749123e-02,  5.590396202538379e-02,  1.721702838434894e+00, -2.354544016248667e-01, -3.452631386771502e-01
  1.208333333333333e-01,  1.680759222486226e+00, -6.976135624198054e-02,  5.477634514602525e-02,  1.703914694032837e+00, -2.369143408625505e-01, -3.390649734660942e-01
  1.250000000000000e-01,  1.679006276968541e+00, -7.041143607996592e-02,  5.354657896336556e-02,  1.685538065810033e+00, -2.381894396951981e-01, -3.327896206657067e-01
