Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristHand
  1.416666666666667e-01,  1.435722828944308e-01, -1.912324338892926e-01,  6.142438678159198e-01,  2.989480233472348e-01,  7.984321517864006e-01,  1.051640346277123e-01,  1.469290107714335e-01,  1.342727337663330e+00,  1.314370770800513e+00,  1.074904286416268e-01,  1.661871653464016e+00, -7.386747545263300e-01, -2.607997805502974e-01
  1.458333333333333e-01,  1.439190182053019e-01, -1.913120183676253e-01,  6.151770005999969e-01,  2.996079276767519e-01,  7.984592509583739e-01,  1.050978619137184e-01,  1.471111139141818e-01,  1.343322730761528e+00,  1.314187661478904e+00,  1.070210898949400e-01,  1.662805461488050e+00, -7.381763574042014e-01, -2.609801901773834e-01
  1.500000000000000e-01,  1.442843984890815e-01, -1.913204442245048e-01,  6.161192626808498e-01,  3.002660060016379e-01,  7.984932325367189e-01,  1.050251005994229e-01,  1.474931269489214e-01,  1.343748228362263e+00,  1.313944504427245e+00,  1.066140043835944e-01,  1.663582149870763e+00, -7.376076942943686e-01, -2.611863574446256e-01
  1.541666666666666e-01,  1.446607763631213e-01, -1.912645816837354e-01,  6.170545745764309e-01,  3.009118985679319e-01,  7.985328717768053e-01,  1.049475641145264e-01,  1.479986690460391e-01,  1.344120521316374e+00,  1.313754432334357e+00,  1.061470351302838e-01,  1.664372646497408e+00, -7.370075778390147e-01, -2.614092147837808e-01
  1.583333333333334e-01,  1.450500952480491e-01, -1.911411292701221e-01,  6.179859631194073e-01,  3.015472644793934e-01,  7.985785627017630e-01,  1.048647642022475e-01,  1.486637465414195e-01,  1.344382394970415e+00,  1.313570500459438e+00,  1.056765792495748e-01,  1.665096417315012e+00, -7.363632868798096e-01, -2.616528192298122e-01
  1.625000000000000e-01,  1.454479323791193e-01, -1.909538401450488e-01,  6.189039599424030e-01,  3.021659187834697e-01,  7.986296014692413e-01,  1.047777544702841e-01,  1.494476755327997e-01,  1.344594294249481e+00,  1.313452565913282e+00,  1.051402054434187e-01,  1.665842571605888e+00, -7.356963692037272e-01, -2.619130718163475e-01
  1.666666666666667e-01,  1.458635817725389e-01, -1.906919813194088e-01,  6.198263740831367e-01,  3.027789268748423e-01,  7.986876020955095e-01,  1.046842889515102e-01,  1.504744154691220e-01,  1.344561599591651e+00,  1.313228506128862e+00,  1.047332072667961e-01,  1.666331445148836e+00, -7.349552009868918e-01, -2.622027060400001e-01
  1.708333333333333e-01,  1.462822743450832e-01, -1.903708639248414e-01,  6.207235336919941e-01,  3.033673991320713e-01,  7.987500680693453e-01,  1.045879335955726e-01,  1.515763858975889e-01,  1.344539390509090e+00,  1.313133331750921e+00,  1.041984625792671e-01,  1.666932463374397e+00, -7.342169647825283e-01, -2.625048877122884e-01
  1.750000000000000e-01,  1.467136189569810e-01, -1.899799115365195e-01,  6.216141314289545e-01,  3.039430424628428e-01,  7.988186353337793e-01,  1.044863813106508e-01,  1.528798487615252e-01,  1.344327821790993e+00,  1.312989006621817e+00,  1.037375926279988e-01,  1.667358182752319e+00, -7.334283054522742e-01, -2.628329066460308e-01
  1.791666666666667e-01,  1.471527585131946e-01, -1.895243644563390e-01,  6.224884328740754e-01,  3.044996400120381e-01,  7.988924568071621e-01,  1.043808257181897e-01,  1.543350424209249e-01,  1.343998534069160e+00,  1.312862906558580e+00,  1.032791040793954e-01,  1.667711822486090e+00, -7.326141389454762e-01, -2.631813713008920e-01
  1.833333333333333e-01,  1.475989431683790e-01, -1.890053373210241e-01,  6.233449869107092e-01,  3.050362545852638e-01,  7.989713669298975e-01,  1.042714776888360e-01,  1.559404975974163e-01,  1.343547595401653e+00,  1.312752939423454e+00,  1.028286603520521e-01,  1.667987858457360e+00, -7.317770047148160e-01, -2.635504112356163e-01
  1.875000000000000e-01,  1.480512346398300e-01, -1.884244769280361e-01,  6.241821635125313e-01,  3.055518884847577e-01,  7.990551467491839e-01,  1.041586037305948e-01,  1.576912576439553e-01,  1.342975779800193e+00,  1.312660529435919e+00,  1.023875353318615e-01,  1.668186859648391e+00, -7.309209139357143e-01, -2.639393942745223e-01
  1.916666666666667e-01,  1.485087686753712e-01, -1.877836913625064e-01,  6.249986785866880e-01,  3.060458192372487e-01,  7.991435682049981e-01,  1.040424627054389e-01,  1.595818484386556e-01,  1.342283944326786e+00,  1.312586312211713e+00,  1.019574191206156e-01,  1.668309052291998e+00, -7.300497935905245e-01, -2.643474258599701e-01
  1.958333333333333e-01,  1.489707501304046e-01, -1.870851723405396e-01,  6.257935941239288e-01,  3.065176042322188e-01,  7.992363922820654e-01,  1.039233074594514e-01,  1.616060932522526e-01,  1.341473348209091e+00,  1.312530386660753e+00,  1.015400584913675e-01,  1.668354762646694e+00, -7.291675721890878e-01, -2.647732838095753e-01
  2.000000000000000e-01,  1.494396116720681e-01, -1.863280134696651e-01,  6.265725051509776e-01,  3.069710226328579e-01,  7.993339081206315e-01,  1.038006202936356e-01,  1.637964273308602e-01,  1.340484675011198e+00,  1.312437353942917e+00,  1.011978970356777e-01,  1.668236912315336e+00, -7.282609402761294e-01, -2.652194404067545e-01
  2.041666666666667e-01,  1.499049100464217e-01, -1.855255366324826e-01,  6.273160465224228e-01,  3.073940333614492e-01,  7.994341791075896e-01,  1.036770133466025e-01,  1.660226623579977e-01,  1.339510398779466e+00,  1.312477667030300e+00,  1.007431789730948e-01,  1.668229189951290e+00, -7.273876382257560e-01, -2.656712298693799e-01
  2.083333333333333e-01,  1.503761870493745e-01, -1.846699632504588e-01,  6.280441707074466e-01,  3.077996900919541e-01,  7.995386607223497e-01,  1.035502705313423e-01,  1.684021894641106e-01,  1.338358215338176e+00,  1.312474143594628e+00,  1.003714248882559e-01,  1.668052687688773e+00, -7.264965005073956e-01, -2.661392675037427e-01
  2.125000000000000e-01,  1.508528189432452e-01, -1.837648294120420e-01,  6.287571420684036e-01,  3.081885927751743e-01,  7.996470458280988e-01,  1.034206492613726e-01,  1.709237612814752e-01,  1.337034923518283e+00,  1.312427870491397e+00,  1.000801943715204e-01,  1.667713803600319e+00, -7.255925274581264e-01, -2.666205935426879e-01
  2.166666666666667e-01,  1.513286577926362e-01, -1.828200166769186e-01,  6.294447207380526e-01,  3.085547098585567e-01,  7.997580563262199e-01,  1.032897583636333e-01,  1.735041939645889e-01,  1.335658576712747e+00,  1.312439332887668e+00,  9.975687530011310e-02,  1.667377864446630e+00, -7.247119232581739e-01, -2.671043044116553e-01
  2.208333333333333e-01,  1.518026554879646e-01, -1.818402908336293e-01,  6.301068502050006e-01,  3.088985630418751e-01,  7.998712626951533e-01,  1.031579829153845e-01,  1.761218632291920e-01,  1.334251333121113e+00,  1.312521622208949e+00,  9.938447365818798e-02,  1.667072113458930e+00, -7.238636465983039e-01, -2.675855732707506e-01
  2.250000000000000e-01,  1.522822396425908e-01, -1.808216282316938e-01,  6.307601013909658e-01,  3.092313558400875e-01,  7.999876626321885e-01,  1.030236654442608e-01,  1.788604422724104e-01,  1.332671426924275e+00,  1.312538671648888e+00,  9.910884961615969e-02,  1.666588665029023e+00, -7.230102655261547e-01, -2.680705121072310e-01
  2.291666666666667e-01,  1.527635709776658e-01, -1.797724663892092e-01,  6.313993474603168e-01,  3.095505079919826e-01,  8.001063047621447e-01,  1.028878897717927e-01,  1.816595996167285e-01,  1.331000491705671e+00,  1.312555417963740e+00,  9.885393573997057e-02,  1.666038912531574e+00, -7.221774978147419e-01, -2.685493663048859e-01
  2.333333333333333e-01,  1.532478157031257e-01, -1.786961571443265e-01,  6.320293486477702e-01,  3.098598091151006e-01,  8.002270735100516e-01,  1.027505375542258e-01,  1.845195591710430e-01,  1.329225822439402e+00,  1.312550274200300e+00,  9.863803519892088e-02,  1.665399425712368e+00, -7.213636032735807e-01, -2.690193469436283e-01
  2.375000000000000e-01,  1.537383939205273e-01, -1.775938150379759e-01,  6.326593062026959e-01,  3.101659311163169e-01,  8.003502250375797e-01,  1.026109517722732e-01,  1.874686552759340e-01,  1.327290984321857e+00,  1.312461427476620e+00,  9.852237318056407e-02,  1.664583003960560e+00, -7.205550315754803e-01, -2.694798152861293e-01
  2.416666666666667e-01,  1.542287235933446e-01, -1.764775990693332e-01,  6.332792817995216e-01,  3.104633591842257e-01,  8.004742876782442e-01,  1.024709083274777e-01,  1.904059440823144e-01,  1.325340028307002e+00,  1.312408342722955e+00,  9.836957294789708e-02,  1.663790020693949e+00, -7.197940287120463e-01, -2.699165633745839e-01
  2.458333333333333e-01,  1.547237584563062e-01, -1.753472966137568e-01,  6.339016208392372e-01,  3.107608452773543e-01,  8.005997567577499e-01,  1.023293917243419e-01,  1.933768299806328e-01,  1.323289747369286e+00,  1.312303695141692e+00,  9.826769880134593e-02,  1.662894710681216e+00, -7.190588689662734e-01, -2.703308987724482e-01
  2.500000000000000e-01,  1.552198888132015e-01, -1.742120477333736e-01,  6.345222541642732e-01,  3.110566686045173e-01,  8.007256558910709e-01,  1.021874656850863e-01,  1.963168869988573e-01,  1.321227405218720e+00,  1.312214948889541e+00,  9.813566670898319e-02,  1.662015743426366e+00, -7.183754112940958e-01, -2.707125095241760e-01
  2.541666666666667e-01,  1.557273177771662e-01, -1.730659488097899e-01,  6.351635235119363e-01,  3.113660020447153e-01,  8.008533768122927e-01,  1.020428451215433e-01,  1.993384883905860e-01,  1.318965977982077e+00,  1.311958780477053e+00,  9.816500713831784e-02,  1.660877890648708e+00, -7.176922023272321e-01, -2.710703529080746e-01
  2.583333333333333e-01,  1.562346266888443e-01, -1.719265598207368e-01,  6.358064058560293e-01,  3.116775616657369e-01,  8.009806086053401e-01,  1.018984863778821e-01,  2.022786386774444e-01,  1.316745693812826e+00,  1.311742961493747e+00,  9.812223812298097e-02,  1.659819465778291e+00, -7.170777715428650e-01, -2.713835185736067e-01
  2.625000000000000e-01,  1.567540778408210e-01, -1.707854545538582e-01,  6.364769593968133e-01,  3.120088772172440e-01,  8.011091134921409e-01,  1.017515971503581e-01,  2.052776797489079e-01,  1.314336549781014e+00,  1.311344139263702e+00,  9.824223846097335e-02,  1.658503269715962e+00, -7.164677780363791e-01, -2.716649345102369e-01
  2.666666666666667e-01,  1.572740164451385e-01, -1.696600955870168e-01,  6.371555943637432e-01,  3.123482451608688e-01,  8.012365648204463e-01,  1.016051788156394e-01,  2.081734683864423e-01,  1.311977782765380e+00,  1.310971281278700e+00,  9.829177619016695e-02,  1.657266732540510e+00, -7.159301726914353e-01, -2.718940771183544e-01
  2.708333333333334e-01,  1.578032115047105e-01, -1.685453021696188e-01,  6.378613656427620e-01,  3.127086432914734e-01,  8.013641633106925e-01,  1.014572670090528e-01,  2.110662203192499e-01,  1.309502261492823e+00,  1.310459430216885e+00,  9.844339535550913e-02,  1.655863029709314e+00, -7.154176687166143e-01, -2.720803732641349e-01
  2.750000000000000e-01,  1.583388058324429e-01, -1.674482368348484e-01,  6.385910479247863e-01,  3.130887370913911e-01,  8.014911397580601e-01,  1.013087041023627e-01,  2.139114437168958e-01,  1.306967641950508e+00,  1.309851970018451e+00,  9.864516028924827e-02,  1.654368914395221e+00, -7.149461990155258e-01, -2.722175342533408e-01
  2.791666666666667e-01,  1.588801161732771e-01, -1.663732515758778e-01,  6.393453215368509e-01,  3.134896234370829e-01,  8.016171283324006e-01,  1.011597888978670e-01,  2.166961559951104e-01,  1.304383287771515e+00,  1.309149049194769e+00,  9.889325387150270e-02,  1.652791889628639e+00, -7.145178113499463e-01, -2.723032402546601e-01
  2.833333333333333e-01,  1.594291483913667e-01, -1.653212430944996e-01,  6.401296628119303e-01,  3.139153953191894e-01,  8.017422601573314e-01,  1.010101485907527e-01,  2.194452740954717e-01,  1.301700453157552e+00,  1.308297790086220e+00,  9.924245070463905e-02,  1.651055835563909e+00, -7.141176302468430e-01, -2.723401483138256e-01
  2.875000000000000e-01,  1.599785976336639e-01, -1.643028512124578e-01,  6.409317815560314e-01,  3.143586750745263e-01,  8.018651019802718e-01,  1.008616510041788e-01,  2.220712467106833e-01,  1.299045692118438e+00,  1.307411055946485e+00,  9.957090721192510e-02,  1.649338119510963e+00, -7.137804065189721e-01, -2.723186309611675e-01
  2.916666666666667e-01,  1.605274005675335e-01, -1.633212941938655e-01,  6.417508732095567e-01,  3.148193462518816e-01,  8.019853316884533e-01,  1.007146280910806e-01,  2.245709554314234e-01,  1.296415455248171e+00,  1.306482627353705e+00,  9.988701857731340e-02,  1.647628698544586e+00, -7.135039664814363e-01, -2.722387472203162e-01
  2.958333333333333e-01,  1.610797599996520e-01, -1.623733581003222e-01,  6.425956445011285e-01,  3.153032967100665e-01,  8.021035781322348e-01,  1.005681080931854e-01,  2.270099805849476e-01,  1.293700837740127e+00,  1.305407419909630e+00,  1.003071891579283e-01,  1.645765322945879e+00, -7.132547524781890e-01, -2.721104200849148e-01
  3.000000000000000e-01,  1.616302725035969e-01, -1.614658795067270e-01,  6.434565328714723e-01,  3.158045955665564e-01,  8.022188552327160e-01,  1.004234317972648e-01,  2.293403643185207e-01,  1.290970076625564e+00,  1.304249859422164e+00,  1.007679570430552e-01,  1.643842294766992e+00, -7.130501365079236e-01, -2.719300977693661e-01
  3.041666666666666e-01,  1.621761529920931e-01, -1.606022209424608e-01,  6.443285956269269e-01,  3.163201656818976e-01,  8.023306685854042e-01,  1.002812818721781e-01,  2.315519689434367e-01,  1.288234063418896e+00,  1.303022487743958e+00,  1.012638475828752e-01,  1.641871280613582e+00, -7.128907897719825e-01, -2.716992192576192e-01
  3.083333333333333e-01,  1.627169266626792e-01, -1.597825965507276e-01,  6.452108879926194e-01,  3.168493907204435e-01,  8.024389626267093e-01,  1.001417573050014e-01,  2.336677748237018e-01,  1.285453511844081e+00,  1.301691893837845e+00,  1.018409276191971e-01,  1.639791452166814e+00, -7.127624260165665e-01, -2.714238069967895e-01
  3.125000000000000e-01,  1.632436630110126e-01, -1.590160960440189e-01,  6.460865085402978e-01,  3.173812905796190e-01,  8.025422602455010e-01,  1.000069947601631e-01,  2.356130394060666e-01,  1.282742669506031e+00,  1.300373948344071e+00,  1.023878716403723e-01,  1.637765459467150e+00, -7.126950687898042e-01, -2.710987242313281e-01
  3.166666666666667e-01,  1.637529369149869e-01, -1.583051584673498e-01,  6.469485407983530e-01,  3.179111856880199e-01,  8.026400681150473e-01,  9.987777419713727e-02,  2.373870832076295e-01,  1.280101799042511e+00,  1.299078945555169e+00,  1.029089928667043e-01,  1.635790996889983e+00, -7.126860643391926e-01, -2.707270723141657e-01
  3.208333333333334e-01,  1.642464646490185e-01, -1.576459367324069e-01,  6.477992676789264e-01,  3.184402131100003e-01,  8.027328224509849e-01,  9.975360198967385e-02,  2.390522950623443e-01,  1.277434987789549e+00,  1.297724435008156e+00,  1.035100203246212e-01,  1.633725834509106e+00, -7.127028708787235e-01, -2.703224138432357e-01
  3.250000000000000e-01,  1.647161518038719e-01, -1.570451055876137e-01,  6.486226261566238e-01,  3.189576044138885e-01,  8.028192893490432e-01,  9.963636148548499e-02,  2.405609511838952e-01,  1.274818618877918e+00,  1.296398156341217e+00,  1.041174731802884e-01,  1.631679249376453e+00, -7.127642050746972e-01, -2.698833429796763e-01
  3.291666666666667e-01,  1.651580331506176e-01, -1.565041313239229e-01,  6.494098754315136e-01,  3.194571749296059e-01,  8.028989886467720e-01,  9.952691049474814e-02,  2.419213757783033e-01,  1.272243134686174e+00,  1.295107320298575e+00,  1.047472334846746e-01,  1.629636306038097e+00, -7.128628006571525e-01, -2.694160362891783e-01
  3.333333333333334e-01,  1.655661105955823e-01, -1.560264144901390e-01,  6.501483564893583e-01,  3.199301299480560e-01,  8.029711103862104e-01,  9.942659237636355e-02,  2.431223048565100e-01,  1.269730888431692e+00,  1.293892837971129e+00,  1.053816381866667e-01,  1.627628984496972e+00, -7.130008376800080e-01, -2.689244809745345e-01
  3.375000000000000e-01,  1.659344752031443e-01, -1.556147995890615e-01,  6.508253361978861e-01,  3.203675203236438e-01,  8.030348884108147e-01,  9.933671561101742e-02,  2.441605064141259e-01,  1.267292773393522e+00,  1.292787751771030e+00,  1.060144187370579e-01,  1.625673253410944e+00, -7.131772438786304e-01, -2.684131447919214e-01
  3.416666666666667e-01,  1.662593937883360e-01, -1.552693283679544e-01,  6.514318684313165e-01,  3.207627595115121e-01,  8.030899578483861e-01,  9.925804649842700e-02,  2.450608795070920e-01,  1.264896789101176e+00,  1.291784228993061e+00,  1.066858720340047e-01,  1.623723923942745e+00, -7.133763339088118e-01, -2.678923317756641e-01
  3.458333333333333e-01,  1.665292995933118e-01, -1.549986133453365e-01,  6.519445133107798e-01,  3.210998401672149e-01,  8.031346096164178e-01,  9.919325838432892e-02,  2.457622243572200e-01,  1.262646675614106e+00,  1.291010804695643e+00,  1.072918836991860e-01,  1.621934757913095e+00, -7.136241215833575e-01, -2.673598072774502e-01
  3.500000000000000e-01,  1.667410874793611e-01, -1.548018702540221e-01,  6.523553913039949e-01,  3.213728142163446e-01,  8.031685901878768e-01,  9.914296567405259e-02,  2.462979810909202e-01,  1.260498943526444e+00,  1.290450846096180e+00,  1.078825558132123e-01,  1.620243955368514e+00, -7.139028420484353e-01, -2.668246240344214e-01
  3.541666666666667e-01,  1.668882757559701e-01, -1.546825071532503e-01,  6.526506207830135e-01,  3.215719294445506e-01,  8.031910348064432e-01,  9.910862126911689e-02,  2.466523400838753e-01,  1.258488233496136e+00,  1.290161416588191e+00,  1.084253595746348e-01,  1.618704129254554e+00, -7.142180296338505e-01, -2.662897533899105e-01
