Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.SubTalarEversion
  3.333333333333333e+00,  6.035916318823283e-01,  2.733378254661405e-01, -9.676504077854108e-02,  6.786756092976679e-01, -2.208952042506468e-01,  6.782450576757072e-02
  3.337500000000000e+00,  6.057668618231064e-01,  2.729585056264030e-01, -9.544240872236205e-02,  6.794495836001978e-01, -2.213851194625563e-01,  6.760963391571971e-02
  3.341666666666667e+00,  6.079129978712912e-01,  2.725877238177374e-01, -9.414747847679369e-02,  6.802150960957039e-01, -2.218656816598322e-01,  6.742152009691345e-02
  3.345833333333334e+00,  6.100254715965384e-01,  2.722284496430729e-01, -9.288024190559868e-02,  6.809730367711154e-01, -2.223382090950183e-01,  6.725978416538342e-02
  3.350000000000000e+00,  6.121005978034405e-01,  2.718830154745744e-01, -9.164020303237694e-02,  6.817243444912255e-01, -2.228039410674637e-01,  6.712412845946018e-02
  3.354166666666667e+00,  6.141347985311423e-01,  2.715534422053585e-01, -9.042646579685115e-02,  6.824698571095358e-01, -2.232640347360616e-01,  6.701426735596663e-02
  3.358333333333333e+00,  6.161246468638086e-01,  2.712414996918442e-01, -8.923779694198135e-02,  6.832104234082189e-01, -2.237195933335623e-01,  6.692989002277640e-02
  3.362500000000000e+00,  6.180669467691723e-01,  2.709487869816347e-01, -8.807271940455140e-02,  6.839469827899641e-01, -2.241716896330508e-01,  6.687063599706758e-02
  3.366666666666667e+00,  6.199587733302417e-01,  2.706767647098756e-01, -8.692957178559005e-02,  6.846805631252887e-01, -2.246213628346879e-01,  6.683610551936173e-02
  3.370833333333334e+00,  6.217974579594584e-01,  2.704267568668903e-01, -8.580653533744241e-02,  6.854122723214319e-01, -2.250696116349969e-01,  6.682587349809463e-02
  3.375000000000000e+00,  6.235805908105633e-01,  2.701999917900839e-01, -8.470168578031152e-02,  6.861433717744116e-01, -2.255174160634596e-01,  6.683946804524063e-02
