Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristHand
  1.083333333333333e-01,  1.492788126990522e-02, -2.827395096325567e-01,  2.255996410314194e-01,  1.038202730826216e-01,  8.079010241209897e-01,  1.197389590163824e-01, -9.701341875333201e-02,  4.876096979372148e-01,  2.704972232097501e-01,  1.635809152867414e+00,  1.845963495897832e-01, -7.884179072380063e-01,  3.666031034395544e-01
  1.125000000000000e-01,  1.520414653254592e-02, -2.816089682123538e-01,  2.264428725862444e-01,  1.040948683309110e-01,  8.079872063324589e-01,  1.196408531588001e-01, -9.749383381257708e-02,  4.837895617137987e-01,  2.748718440342002e-01,  1.627419146267965e+00,  1.811441986103925e-01, -7.922767363097064e-01,  3.657908051290634e-01
  1.166666666666667e-01,  1.547165163555411e-02, -2.805247758799105e-01,  2.272579935241834e-01,  1.043611935640397e-01,  8.080698369976292e-01,  1.195465572870730e-01, -9.805973982162512e-02,  4.799219332445268e-01,  2.791452366545144e-01,  1.618929034357717e+00,  1.773858052833766e-01, -7.959783620754496e-01,  3.649345494578144e-01
  1.208333333333333e-01,  1.572981916693895e-02, -2.794792183148053e-01,  2.280406526200610e-01,  1.046168108242398e-01,  8.081498199628795e-01,  1.194553995056846e-01, -9.871009224810480e-02,  4.760282944842438e-01,  2.833100081639514e-01,  1.610354168171908e+00,  1.733134464868639e-01, -7.995102809433448e-01,  3.640371478754759e-01
  1.250000000000000e-01,  1.597820258124178e-02, -2.784641278742139e-01,  2.287869180464840e-01,  1.048594168493818e-01,  8.082280905385687e-01,  1.193666681653042e-01, -9.944375439376262e-02,  4.721306989465140e-01,  2.873588717965850e-01,  1.601709954243478e+00,  1.689203814551716e-01, -8.028596984591007e-01,  3.631020439655488e-01
  1.291666666666667e-01,  1.621648319148625e-02, -2.774709924915666e-01,  2.294932870352067e-01,  1.050868570526887e-01,  8.083056048307478e-01,  1.192796208832495e-01, -1.002595310222380e-01,  4.682516444377440e-01,  2.912846963623459e-01,  1.593011755163056e+00,  1.642009578030609e-01, -8.060133608391871e-01,  3.621334113577895e-01
  1.333333333333333e-01,  1.644446356616147e-02, -2.764910746898118e-01,  2.301566858210002e-01,  1.052971362099795e-01,  8.083833284257789e-01,  1.191934943666713e-01, -1.011561795468493e-01,  4.644139280143998e-01,  2.950805584581957e-01,  1.584274786683440e+00,  1.591507620778739e-01, -8.089573810393889e-01,  3.611362035331228e-01
  1.375000000000000e-01,  1.666205885611221e-02, -2.755155510722737e-01,  2.307744696549504e-01,  1.054884307144438e-01,  8.084622230301055e-01,  1.191075160106153e-01, -1.021324295546120e-01,  4.606404876372442e-01,  2.987398058432441e-01,  1.575514018376545e+00,  1.537668405312901e-01, -8.116772026441537e-01,  3.601159765573472e-01
  1.416666666666667e-01,  1.686928596774116e-02, -2.745356554484285e-01,  2.313444172302157e-01,  1.056590986958498e-01,  8.085432329322201e-01,  1.190209157870565e-01, -1.031870184783248e-01,  4.569542530633503e-01,  3.022561289458217e-01,  1.566744081605504e+00,  1.480479550188160e-01, -8.141577113629497e-01,  3.590785176364552e-01
  1.458333333333333e-01,  1.706625108355279e-02, -2.735428021946393e-01,  2.318647142043091e-01,  1.058076839392106e-01,  8.086272738054132e-01,  1.189329363571816e-01, -1.043187136147675e-01,  4.533779979603327e-01,  3.056236222012268e-01,  1.557979173074035e+00,  1.419947603424097e-01, -8.163832921136186e-01,  3.580295964692893e-01
  1.500000000000000e-01,  1.725313529145692e-02, -2.725286908998549e-01,  2.323339248795774e-01,  1.059329132078207e-01,  8.087152237480489e-01,  1.188428415278887e-01, -1.055263079653757e-01,  4.499341791596699e-01,  3.088368465597950e-01,  1.549232936264109e+00,  1.356098583734242e-01, -8.183377725967466e-01,  3.569750010572850e-01
  1.541666666666667e-01,  1.743017810764367e-02, -2.714854039358614e-01,  2.327509545002815e-01,  1.060336888342440e-01,  8.088079152747010e-01,  1.187499241267882e-01, -1.068086099022640e-01,  4.466447675319516e-01,  3.118909200549184e-01,  1.540518324956997e+00,  1.288977782887454e-01, -8.200044646482977e-01,  3.559206492071986e-01
  1.583333333333333e-01,  1.759765875751160e-02, -2.704055014763520e-01,  2.331150027789937e-01,  1.061090771570165e-01,  8.089061277562420e-01,  1.186535137306609e-01, -1.081644205447100e-01,  4.435310585711814e-01,  3.147816290566333e-01,  1.531847479296289e+00,  1.218648567786382e-01, -8.213664578599431e-01,  3.548726050870828e-01
  1.625000000000000e-01,  1.775587594009978e-02, -2.692821085301664e-01,  2.334255097812522e-01,  1.061582928824674e-01,  8.090105808077241e-01,  1.185529837866444e-01, -1.095924761772801e-01,  4.406134564546498e-01,  3.175055292590800e-01,  1.523231631883955e+00,  1.145189977977036e-01, -8.224070889806563e-01,  3.538370517946762e-01
  1.666666666666667e-01,  1.790513251389490e-02, -2.681089746052914e-01,  2.336821146312296e-01,  1.061806866983214e-01,  8.091219299346515e-01,  1.184477564259068e-01, -1.110913801639602e-01,  4.379112681969038e-01,  3.200600137295457e-01,  1.514681031544810e+00,  1.068694538564100e-01, -8.231104512870874e-01,  3.528202084837258e-01
  1.708333333333333e-01,  1.804572883760906e-02, -2.668805023280238e-01,  2.338846407607938e-01,  1.061757417633004e-01,  8.092407643797648e-01,  1.183373046530458e-01, -1.126595615652127e-01,  4.354425334613320e-01,  3.224433534032717e-01,  1.506204866630438e+00,  9.892673313246540e-02, -8.234618951586191e-01,  3.518281258639991e-01
  1.750000000000000e-01,  1.817795606025164e-02, -2.655917754996761e-01,  2.340330804937553e-01,  1.061430697228513e-01,  8.093676049364844e-01,  1.182211546183904e-01, -1.142952441976662e-01,  4.332238721846569e-01,  3.246547420202852e-01,  1.497811176882571e+00,  9.070257456697137e-02, -8.234485209218402e-01,  3.508664177338818e-01
  1.791666666666667e-01,  1.830208322692572e-02, -2.642386046677263e-01,  2.341275591926477e-01,  1.060823991556573e-01,  8.095029005039837e-01,  1.180988895973675e-01, -1.159963924804305e-01,  4.312703272939083e-01,  3.266943595370586e-01,  1.489506754279815e+00,  8.220991927422859e-02, -8.230596823614920e-01,  3.499399981303128e-01
  1.833333333333333e-01,  1.841834619130032e-02, -2.628175731162477e-01,  2.341683067799767e-01,  1.059935671055540e-01,  8.096470242231020e-01,  1.179701541991962e-01, -1.177606482156991e-01,  4.295952008341429e-01,  3.285634338797588e-01,  1.481297041910489e+00,  7.346289114571769e-02, -8.222875298828116e-01,  3.490527830126952e-01
  1.875000000000000e-01,  1.852694703857284e-02, -2.613260620732782e-01,  2.341556655654060e-01,  1.058765245099167e-01,  8.098002704226809e-01,  1.178346569479239e-01, -1.195853077489026e-01,  4.282099155392166e-01,  3.302642843562765e-01,  1.473186035754291e+00,  6.447685542157260e-02, -8.211275559988409e-01,  3.482073192824257e-01
  1.916666666666667e-01,  1.862806165414050e-02, -2.597622491994966e-01,  2.340901222445745e-01,  1.057313498671477e-01,  8.099628533657839e-01,  1.176921706899691e-01, -1.214673553624139e-01,  4.271239395485317e-01,  3.318003430145861e-01,  1.465176200392107e+00,  5.526852379216807e-02, -8.195790212489296e-01,  3.474044367959184e-01
  1.958333333333333e-01,  1.872184676438042e-02, -2.581250901000265e-01,  2.339723312683171e-01,  1.055582578087750e-01,  8.101349078544249e-01,  1.175425316556835e-01, -1.234035115954628e-01,  4.263447608618336e-01,  3.331761495463424e-01,  1.457268426950658e+00,  4.585591467012401e-02, -8.176451649609774e-01,  3.466430704018736e-01
  2.000000000000000e-01,  1.880844144118921e-02, -2.564143007438393e-01,  2.338031148062186e-01,  1.053575975951860e-01,  8.103164903475244e-01,  1.173856387603253e-01, -1.253902613786649e-01,  4.258778688442820e-01,  3.343973279117030e-01,  1.449462043496980e+00,  3.625804266069777e-02, -8.153332162535137e-01,  3.459203054793669e-01
  2.041666666666667e-01,  1.888796619746738e-02, -2.546303498294306e-01,  2.335834551480960e-01,  1.051298490092105e-01,  8.105075791599596e-01,  1.172214539904547e-01, -1.274238814056596e-01,  4.257267485075898e-01,  3.354705584258558e-01,  1.441754850557746e+00,  2.649448784246069e-02, -8.126542142527641e-01,  3.452315442448844e-01
  2.083333333333333e-01,  1.896052632320223e-02, -2.527744521022478e-01,  2.333145039116095e-01,  1.048756253888843e-01,  8.107080738691581e-01,  1.170500031165300e-01, -1.295004954659411e-01,  4.258929310322627e-01,  3.364035282698142e-01,  1.434143172363890e+00,  1.658507742805147e-02, -8.096225630018847e-01,  3.445706243645138e-01
  2.125000000000000e-01,  1.902622126789579e-02, -2.508485460168323e-01,  2.329976101275530e-01,  1.045956834008636e-01,  8.109177955627175e-01,  1.168713752270495e-01, -1.316161469071136e-01,  4.263760947572521e-01,  3.372048371282254e-01,  1.426621945078362e+00,  6.549652117128868e-03, -8.062554224819791e-01,  3.439299011752468e-01
  2.166666666666667e-01,  1.908515643733977e-02, -2.488552461899530e-01,  2.326343494737804e-01,  1.042909312295256e-01,  8.111364895095138e-01,  1.166857201400205e-01, -1.337668684916237e-01,  4.271741821713484e-01,  3.378838757996708e-01,  1.419184833633474e+00, -3.592208378163968e-03, -8.025722318854402e-01,  3.433004312409850e-01
  2.208333333333333e-01,  1.913745472765819e-02, -2.467977797498315e-01,  2.322265467416615e-01,  1.039624324763831e-01,  8.113638296138377e-01,  1.164932444537110e-01, -1.359487509208769e-01,  4.282835221372513e-01,  3.384507112906099e-01,  1.411824348167016e+00, -1.382139535129802e-02, -7.985944907612920e-01,  3.426721619564462e-01
  2.250000000000000e-01,  1.918326714924758e-02, -2.446799325481423e-01,  2.317762969664708e-01,  1.036114100420690e-01,  8.115994218108057e-01,  1.162942086163826e-01, -1.381579995860736e-01,  4.296989095059769e-01,  3.389159846477468e-01,  1.404531960364277e+00, -2.411930835489630e-02, -7.943457363335938e-01,  3.420339262281237e-01
  2.291666666666667e-01,  1.922278218218782e-02, -2.425060117024868e-01,  2.312859858324885e-01,  1.032392507468169e-01,  8.118428057130007e-01,  1.160889256188666e-01, -1.403909656786624e-01,  4.314136145083073e-01,  3.392907957043793e-01,  1.397298237376230e+00, -3.446785641390588e-02, -7.898515297597452e-01,  3.413733780512788e-01
  2.333333333333333e-01,  1.925623570453849e-02, -2.402807974122808e-01,  2.307583087663204e-01,  1.028475084101952e-01,  8.120934573526989e-01,  1.158777587764006e-01, -1.426441912674949e-01,  4.334194403699989e-01,  3.395865545181598e-01,  1.390112984204955e+00, -4.484945392097555e-02, -7.851391597299855e-01,  3.406771036493660e-01
  2.375000000000000e-01,  1.928392252068035e-02, -2.380094730807111e-01,  2.301962897531596e-01,  1.024379050081692e-01,  8.123507941714894e-01,  1.156611175165955e-01, -1.449145128553863e-01,  4.357069363465244e-01,  3.398148315824959e-01,  1.382965341310245e+00, -5.524680537898754e-02, -7.802370648144740e-01,  3.399308722018584e-01
  2.416666666666667e-01,  1.930620527642610e-02, -2.356975542596482e-01,  2.296032893416204e-01,  1.020123270184349e-01,  8.126141805331383e-01,  1.154394529737623e-01, -1.471991910713477e-01,  4.382657016599218e-01,  3.399872540879809e-01,  1.375843803921273e+00, -6.564251272733820e-02, -7.751742340832521e-01,  3.391199907333531e-01
  2.458333333333333e-01,  1.932351639596798e-02, -2.333508209787538e-01,  2.289829860978498e-01,  1.015728107281633e-01,  8.128829338940133e-01,  1.152132536612475e-01, -1.494959954551696e-01,  4.410846639314977e-01,  3.401154363203583e-01,  1.368736230613654e+00, -7.601888344896932e-02, -7.699796385930457e-01,  3.382298232167966e-01
  2.500000000000000e-01,  1.933635450955597e-02, -2.309752411355362e-01,  2.283393342159701e-01,  1.011215168590715e-01,  8.131563329204849e-01,  1.149830399542622e-01, -1.518032118659750e-01,  4.441522698815266e-01,  3.402108916343080e-01,  1.361629937117255e+00, -8.635815335172776e-02, -7.646816116916235e-01,  3.372463778833186e-01
  2.541666666666667e-01,  1.934527854384128e-02, -2.285768974883902e-01,  2.276765139612284e-01,  1.006607026192784e-01,  8.134336257264259e-01,  1.147493585580921e-01, -1.541196036867400e-01,  4.474565988279838e-01,  3.402849257452000e-01,  1.354511848104002e+00, -9.664284930387557e-02, -7.593072260830879e-01,  3.361567453399667e-01
  2.583333333333333e-01,  1.935089843577685e-02, -2.261619392685508e-01,  2.269988770609053e-01,  1.001926937456465e-01,  8.137140359692937e-01,  1.145127789414299e-01, -1.564443724503025e-01,  4.509854491612753e-01,  3.403485715462730e-01,  1.347368622195848e+00, -1.068560312670337e-01, -7.538818422283582e-01,  3.349493283200081e-01
  2.625000000000000e-01,  1.935386267435769e-02, -2.237365416875849e-01,  2.263108830159865e-01,  9.971985365061814e-02,  8.139967687268701e-01,  1.142738901014186e-01, -1.587771118216345e-01,  4.547263984531437e-01,  3.404125676236971e-01,  1.340186776852827e+00, -1.169816158483007e-01, -7.484289270334546e-01,  3.336140531458003e-01
  2.666666666666667e-01,  1.935484710445245e-02, -2.213068445007337e-01,  2.256170356333741e-01,  9.924455144804929e-02,  8.142810189052265e-01,  1.140332949030204e-01, -1.611177307532536e-01,  4.586668390528679e-01,  3.404873192031745e-01,  1.332952851327118e+00, -1.270047721335857e-01, -7.429699940689236e-01,  3.321426421268103e-01
  2.708333333333333e-01,  1.935454557444589e-02, -2.188788825100715e-01,  2.249218258481479e-01,  9.876913238431886e-02,  8.145659806202080e-01,  1.137916032221346e-01, -1.634663667860713e-01,  4.627940489965774e-01,  3.405828351723799e-01,  1.325653535298961e+00, -1.369119497633339e-01, -7.375244444732223e-01,  3.305287765651208e-01
  2.750000000000000e-01,  1.935365926628542e-02, -2.164585364838108e-01,  2.242296764600916e-01,  9.829589099202031e-02,  8.148508546740504e-01,  1.135494266242140e-01, -1.658233130303236e-01,  4.670953020285704e-01,  3.407086716217317e-01,  1.318275712070286e+00, -1.466905071374785e-01, -7.321092863042009e-01,  3.287681626839625e-01
  2.791666666666667e-01,  1.935288402320907e-02, -2.140514988245442e-01,  2.235448843405088e-01,  9.782704467746402e-02,  8.151348548606928e-01,  1.133073740423316e-01, -1.681889269768688e-01,  4.715579406220518e-01,  3.408738814266462e-01,  1.310806473121913e+00, -1.563283371158408e-01, -7.267389174007888e-01,  3.268586395681625e-01
  2.833333333333333e-01,  1.935289848694080e-02, -2.116632346375698e-01,  2.228715655758960e-01,  9.736470854035464e-02,  8.154172149350464e-01,  1.130660466440454e-01, -1.705635023911775e-01,  4.761693893804462e-01,  3.410869657113352e-01,  1.303233178746819e+00, -1.658136483043825e-01, -7.214251130066689e-01,  3.248001632587773e-01
  2.875000000000000e-01,  1.935435774885206e-02, -2.092989428395859e-01,  2.222136231426213e-01,  9.691087987426115e-02,  8.156971949601624e-01,  1.128260325621985e-01, -1.729471680656257e-01,  4.809171714549401e-01,  3.413558413123686e-01,  1.295543564715788e+00, -1.751347218611084e-01, -7.161771679268960e-01,  3.225944186096670e-01
  2.916666666666666e-01,  1.935789333328991e-02, -2.069635286053833e-01,  2.215747430969651e-01,  9.646743555959031e-02,  8.159740854984825e-01,  1.125879027690454e-01, -1.753398630988001e-01,  4.857889661923877e-01,  3.416878313924714e-01,  1.287725859498101e+00, -1.842795180769943e-01, -7.110020966045879e-01,  3.202441204477895e-01
  2.958333333333333e-01,  1.936411491987862e-02, -2.046615794304559e-01,  2.209583987968853e-01,  9.603613312971024e-02,  8.162472111898862e-01,  1.123522072383269e-01, -1.777413463374378e-01,  4.907726858771608e-01,  3.420896602566118e-01,  1.279768907827100e+00, -1.932353132937969e-01, -7.059047484464315e-01,  3.177523436055141e-01
  3.000000000000000e-01,  1.937361121878592e-02, -2.023973375331228e-01,  2.203678509333708e-01,  9.561860984468840e-02,  8.165159349520417e-01,  1.121194705843627e-01, -1.801511930025842e-01,  4.958565532820265e-01,  3.425674351768779e-01,  1.271662293391187e+00, -2.019885794561901e-01, -7.008877115659687e-01,  3.151221493008800e-01
  3.041666666666666e-01,  1.938695141225899e-02, -2.001746749049363e-01,  2.198061505953770e-01,  9.521638323367858e-02,  8.167796618217071e-01,  1.118901879006260e-01, -1.825687849250905e-01,  5.010291764579320e-01,  3.431266285650907e-01,  1.263396432096778e+00, -2.105250205908584e-01, -6.959511772974611e-01,  3.123564475669008e-01
  3.083333333333333e-01,  1.940468772808560e-02, -1.979970763001936e-01,  2.192761488922703e-01,  9.483085493461256e-02,  8.170378416885334e-01,  1.116648214140735e-01, -1.849933052830414e-01,  5.062796058506230e-01,  3.437720785189363e-01,  1.254962618843382e+00, -2.188295760194787e-01, -6.910930463176729e-01,  3.094579410662708e-01
  3.125000000000000e-01,  1.942735723872508e-02, -1.958676275765597e-01,  2.187805048977910e-01,  9.446331420487807e-02,  8.172899715003111e-01,  1.114437976493396e-01, -1.874237230665795e-01,  5.115973716953226e-01,  3.445079942254438e-01,  1.246353046896647e+00, -2.268863447905165e-01, -6.863092382428188e-01,  3.064290753041040e-01
  3.166666666666667e-01,  1.945548285942582e-02, -1.937890038586961e-01,  2.183216902567386e-01,  9.411493999344124e-02,  8.175355975943417e-01,  1.112275045489479e-01, -1.898587643740197e-01,  5.169725288919822e-01,  3.453379403314802e-01,  1.237560831721552e+00, -2.346784468113055e-01, -6.815939395524933e-01,  3.032718941381296e-01
  3.208333333333333e-01,  1.948957638509585e-02, -1.917634608677219e-01,  2.179020022671657e-01,  9.378680668674949e-02,  8.177743172925527e-01,  1.110162890570675e-01, -1.922968921413815e-01,  5.223957021249586e-01,  3.462648187817614e-01,  1.228580032222666e+00, -2.421878750170005e-01, -6.769397676216329e-01,  2.999877604893433e-01
  3.250000000000000e-01,  1.953014235562446e-02, -1.897928371631439e-01,  2.175235827227126e-01,  9.347989297693222e-02,  8.180057789961553e-01,  1.108104559632956e-01, -1.947362923690288e-01,  5.278580773336636e-01,  3.472908977420914e-01,  1.219405642740388e+00, -2.493954785425239e-01, -6.723381027125375e-01,  2.965771024776893e-01
  3.291666666666667e-01,  1.957767854384044e-02, -1.878785650293459e-01,  2.171884256649295e-01,  9.319508675451461e-02,  8.182296817089114e-01,  1.106102675865728e-01, -1.971748539556910e-01,  5.333513359072527e-01,  3.484178980623732e-01,  1.210033546670925e+00, -2.562811845300546e-01, -6.677796328922851e-01,  2.930394147256012e-01
  3.333333333333333e-01,  1.963267456537627e-02, -1.860216851259259e-01,  2.168983785659252e-01,  9.293318753662895e-02,  8.184457743390822e-01,  1.104159438640339e-01, -1.996101650184505e-01,  5.388675930637390e-01,  3.496471061803285e-01,  1.200460431155007e+00, -2.628244122454600e-01, -6.632548764483955e-01,  2.893735269764053e-01
  3.375000000000000e-01,  1.969561391487619e-02, -1.842228606865850e-01,  2.166551561011804e-01,  9.269491396604354e-02,  8.186538544328383e-01,  1.102276626894198e-01, -2.020395507839570e-01,  5.443993841638261e-01,  3.509794817690831e-01,  1.190683672587049e+00, -2.690045089656373e-01, -6.587545054731857e-01,  2.855779408279688e-01
  3.416666666666667e-01,  1.976698001746209e-02, -1.824823834763137e-01,  2.164603664858402e-01,  9.248091573939193e-02,  8.188537671816662e-01,  1.100455597225039e-01, -2.044601342012836e-01,  5.499396848498677e-01,  3.524157383856454e-01,  1.180701228814743e+00, -2.748010837525957e-01, -6.542695251269757e-01,  2.816511442098136e-01
  3.458333333333333e-01,  1.984726173483382e-02, -1.808001749073571e-01,  2.163155337880833e-01,  9.229178342397569e-02,  8.190454050363885e-01,  1.098697277762176e-01, -2.068688761874735e-01,  5.554819102941478e-01,  3.539563879991350e-01,  1.170511579022185e+00, -2.801942929693498e-01, -6.497913704878913e-01,  2.775919817151876e-01
