Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.SubTalarEversion
  3.333333333333333e+00,  5.200147955597154e-01,  1.254187032183376e-01,  7.904435894900810e-02,  5.941217248161259e-01, -1.424235696165561e-01,  2.039356333706066e-02
  3.337500000000000e+00,  5.229827988466826e-01,  1.259535153751892e-01,  7.794484354454494e-02,  5.954063410860334e-01, -1.425411625396490e-01,  2.024695942847308e-02
  3.341666666666667e+00,  5.258771944202759e-01,  1.264777366288277e-01,  7.688920251715779e-02,  5.966057634918607e-01, -1.426307294638689e-01,  2.008833990547492e-02
  3.345833333333334e+00,  5.286931582520132e-01,  1.269889617491886e-01,  7.587834748193024e-02,  5.977192407049039e-01, -1.426914712798963e-01,  1.991655635418862e-02
  3.350000000000000e+00,  5.314274296160680e-01,  1.274854547429505e-01,  7.491267538004374e-02,  5.987468563332070e-01, -1.427227915482276e-01,  1.973031774818358e-02
  3.354166666666667e+00,  5.340772762397752e-01,  1.279657960118585e-01,  7.399212034108878e-02,  5.996890274684165e-01, -1.427242088677315e-01,  1.952833188642210e-02
  3.358333333333333e+00,  5.366404698814322e-01,  1.284288165927676e-01,  7.311619121815514e-02,  6.005465509959763e-01, -1.426953802281606e-01,  1.930930784722593e-02
  3.362500000000000e+00,  5.391152698352398e-01,  1.288735065943512e-01,  7.228403545841144e-02,  6.013205880809208e-01, -1.426360977164241e-01,  1.907197742029986e-02
  3.366666666666667e+00,  5.415004083710121e-01,  1.292989693202684e-01,  7.149447434636393e-02,  6.020126069820788e-01, -1.425462703473427e-01,  1.881512211143779e-02
  3.370833333333334e+00,  5.437950569891318e-01,  1.297044109378485e-01,  7.074601232987858e-02,  6.026243567256571e-01, -1.424259192055794e-01,  1.853758542288161e-02
  3.375000000000000e+00,  5.459987812645911e-01,  1.300890972446032e-01,  7.003687193482194e-02,  6.031578977731957e-01, -1.422751920501610e-01,  1.823826919995626e-02
  3.379166666666667e+00,  5.481114577664298e-01,  1.304522167967221e-01,  6.936510045009132e-02,  6.036155944780259e-01, -1.420943557558469e-01,  1.791614969524165e-02
  3.383333333333333e+00,  5.501331529493055e-01,  1.307927190849516e-01,  6.872870078948660e-02,  6.039999767349946e-01, -1.418837356475861e-01,  1.757033405006370e-02
  3.387500000000000e+00,  5.520640744353730e-01,  1.311092865483880e-01,  6.812567543205121e-02,  6.043135524106134e-01, -1.416436471958037e-01,  1.720011405542356e-02
  3.391666666666667e+00,  5.539046698349446e-01,  1.314004655569176e-01,  6.755396428308197e-02,  6.045587419265794e-01, -1.413743903365563e-01,  1.680496298675297e-02
  3.395833333333333e+00,  5.556557645974904e-01,  1.316647961492585e-01,  6.701138386198401e-02,  6.047379804539826e-01, -1.410763098490428e-01,  1.638448173965999e-02
  3.400000000000000e+00,  5.573186003681699e-01,  1.319008340799366e-01,  6.649563705279928e-02,  6.048538773142496e-01, -1.407498670296955e-01,  1.593834098571976e-02
  3.404166666666667e+00,  5.588948021083341e-01,  1.321071304857417e-01,  6.600434736802750e-02,  6.049093295527237e-01, -1.403956874108963e-01,  1.546624269115151e-02
  3.408333333333334e+00,  5.603863731679752e-01,  1.322822426851040e-01,  6.553507148793417e-02,  6.049075768822504e-01, -1.400145871743776e-01,  1.496789509484964e-02
