Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristHand
  3.395833333333333e+00,  1.243708160533561e-01, -3.495750865445016e-01,  6.048457044532005e-01,  3.291826956962398e-01,  8.104493579663750e-01,  1.031920914893222e-01,  1.567848291022730e-01,  2.792671159207655e-02,  1.815631089812586e+00,  8.370488942740112e-01,  1.476835885950510e+00, -6.964666639248349e-01, -1.841548444113461e-01
  3.400000000000000e+00,  1.238006828460229e-01, -3.527721142733074e-01,  6.050723346857736e-01,  3.296954318253302e-01,  8.102421004464990e-01,  1.033554317514790e-01,  1.641241639357747e-01,  2.800841316471741e-02,  1.822286937830457e+00,  8.451233794472122e-01,  1.484260190982625e+00, -6.962441585617644e-01, -1.834384494537299e-01
  3.404166666666667e+00,  1.231851014568444e-01, -3.560158081323503e-01,  6.052010306198474e-01,  3.301390896691594e-01,  8.100257885308765e-01,  1.035311077798641e-01,  1.715487894997186e-01,  2.804212727342149e-02,  1.828789992581932e+00,  8.533569103892560e-01,  1.491587351120330e+00, -6.957234385989164e-01, -1.828933217734998e-01
  3.408333333333334e+00,  1.225252480497026e-01, -3.592996697952064e-01,  6.052304854984611e-01,  3.305118337033868e-01,  8.098007511268275e-01,  1.037188896132464e-01,  1.790246080061575e-01,  2.804025480834001e-02,  1.835148182147364e+00,  8.617212028745338e-01,  1.498830653180430e+00, -6.949052989215220e-01, -1.825107290871798e-01
  3.412500000000000e+00,  1.218231170606554e-01, -3.626148960212568e-01,  6.051603094520465e-01,  3.308123015627967e-01,  8.095675349843480e-01,  1.039183172383515e-01,  1.865062666786175e-01,  2.801934338714809e-02,  1.841373143976482e+00,  8.701773781291875e-01,  1.506050933130979e+00, -6.938179936277699e-01, -1.822753062477414e-01
  3.416666666666667e+00,  1.210809327131719e-01, -3.659516153990047e-01,  6.049901358676117e-01,  3.310390646071067e-01,  8.093267540925645e-01,  1.041288740110833e-01,  1.939440216856272e-01,  2.799583322562950e-02,  1.847479703515090e+00,  8.786778945551603e-01,  1.513341022889559e+00, -6.925130844734407e-01, -1.821668864242030e-01
  3.420833333333333e+00,  1.202999405608349e-01, -3.693011187495681e-01,  6.047175608694416e-01,  3.311893094967902e-01,  8.090787892360793e-01,  1.043503442351902e-01,  2.012892243584011e-01,  2.798088900075701e-02,  1.853487375999036e+00,  8.871673554890736e-01,  1.520808726106622e+00, -6.910565793576521e-01, -1.821583765855886e-01
  3.425000000000000e+00,  1.194796995703630e-01, -3.726567542335931e-01,  6.043366637915157e-01,  3.312578154460746e-01,  8.088236217877486e-01,  1.045830265188629e-01,  2.084989863932545e-01,  2.797646001207710e-02,  1.859421714622015e+00,  8.955827987366468e-01,  1.528563286313336e+00, -6.895228683675386e-01, -1.822196200980195e-01
  3.429166666666667e+00,  1.186185108996698e-01, -3.760138042645060e-01,  6.038390607368045e-01,  3.312377414744538e-01,  8.085609190655010e-01,  1.048276057925886e-01,  2.155426875999079e-01,  2.797414110237702e-02,  1.865311263388412e+00,  9.038594816713936e-01,  1.536692511850156e+00, -6.879866148245936e-01, -1.823193647280399e-01
  3.433333333333334e+00,  1.177144331020700e-01, -3.793702424238056e-01,  6.032170938329654e-01,  3.311231250748848e-01,  8.082902159969472e-01,  1.050848356319863e-01,  2.224102711104242e-01,  2.795705534936657e-02,  1.871179312002232e+00,  9.119460213792835e-01,  1.545218648437258e+00, -6.864986177228911e-01, -1.824052278442466e-01
  3.437500000000000e+00,  1.167662396309560e-01, -3.827275056166688e-01,  6.024669232382082e-01,  3.309113057864507e-01,  8.080110928716222e-01,  1.053552299741214e-01,  2.291172818826416e-01,  2.790426749515369e-02,  1.877035486759419e+00,  9.198193657805711e-01,  1.554058273237432e+00, -6.850569683431024e-01, -1.823685263344529e-01
  3.441666666666667e+00,  1.157743400589196e-01, -3.860887520236494e-01,  6.015901596441652e-01,  3.306039705473032e-01,  8.077234176265050e-01,  1.056387781708357e-01,  2.356982655444978e-01,  2.779695151739605e-02,  1.882874275151017e+00,  9.274834104910711e-01,  1.563044043685573e+00, -6.836103199417212e-01, -1.820408184147713e-01
  3.445833333333333e+00,  1.147416232323530e-01, -3.894551002045099e-01,  6.005941909178999e-01,  3.302069903791454e-01,  8.074276239382604e-01,  1.059347005169750e-01,  2.421885666381401e-01,  2.762452821290905e-02,  1.888681026437244e+00,  9.349525738381286e-01,  1.572008882328057e+00, -6.820966552517017e-01, -1.812491106735156e-01
  3.450000000000000e+00,  1.136737743370156e-01, -3.928233528374708e-01,  5.994919109274800e-01,  3.297299563198416e-01,  8.071248402753453e-01,  1.062413609742346e-01,  2.486072649231729e-01,  2.738849457264362e-02,  1.894438294718163e+00,  9.422386619853240e-01,  1.580855949951461e+00, -6.804761757091272e-01, -1.798858956985589e-01
  3.454166666666667e+00,  1.125789343828507e-01, -3.961871837051759e-01,  5.983015687872033e-01,  3.291861648438542e-01,  8.068167946223281e-01,  1.065563603860190e-01,  2.549510538338635e-01,  2.710335919944988e-02,  1.900127353030207e+00,  9.493500317522974e-01,  1.589570963197958e+00, -6.787322693430395e-01, -1.779350336025997e-01
  3.458333333333333e+00,  1.114670400134377e-01, -3.995398088017362e-01,  5.970465421419028e-01,  3.285926947226278e-01,  8.065056171316133e-01,  1.068767169897567e-01,  2.611980744696745e-01,  2.679530060173196e-02,  1.905726581909727e+00,  9.562960517781705e-01,  1.598201081631838e+00, -6.768556293259248e-01, -1.754528034307752e-01
  3.462500000000000e+00,  1.103488934775960e-01, -4.028752387124266e-01,  5.957535119081069e-01,  3.279691303590987e-01,  8.061936231553288e-01,  1.071991431795396e-01,  2.673173086261904e-01,  2.649804648857711e-02,  1.911210833550363e+00,  9.630896832239341e-01,  1.606824603119448e+00, -6.748336517092071e-01, -1.725404200854627e-01
  3.466666666666667e+00,  1.092347498882593e-01, -4.061882140255622e-01,  5.944484565040439e-01,  3.273345223519900e-01,  8.058830260584339e-01,  1.075204888146450e-01,  2.732786128381001e-01,  2.624593468907594e-02,  1.916553618051962e+00,  9.697478903873429e-01,  1.615518248592357e+00, -6.726456019538534e-01, -1.693238876411343e-01
  3.470833333333334e+00,  1.081328253842030e-01, -4.094745305374292e-01,  5.931525419016332e-01,  3.267043378308181e-01,  8.055756179075723e-01,  1.078382120017019e-01,  2.790591074580139e-01,  2.606674123799629e-02,  1.921730952249023e+00,  9.762904575495691e-01,  1.624331684549601e+00, -6.702590003772617e-01, -1.659327458444082e-01
  3.475000000000000e+00,  1.070485030258757e-01, -4.127317626276558e-01,  5.918801412926780e-01,  3.260890729505166e-01,  8.052725800630951e-01,  1.081506305757138e-01,  2.846458497588261e-01,  2.597697256052072e-02,  1.926724284221190e+00,  9.827374495293935e-01,  1.633273450288730e+00, -6.676329777778680e-01, -1.624788235959939e-01
  3.479166666666667e+00,  1.059844698464417e-01, -4.159593316956313e-01,  5.906391192425494e-01,  3.254945023400180e-01,  8.049745015111219e-01,  1.084568863556687e-01,  2.900366843667944e-01,  2.598064102324964e-02,  1.931520976834643e+00,  9.891070018519487e-01,  1.642301675356002e+00, -6.647281160913217e-01, -1.590409519395806e-01
  3.483333333333333e+00,  1.049414508749932e-01, -4.191578325676792e-01,  5.894324343855807e-01,  3.249228344588449e-01,  8.046815404623531e-01,  1.087567260157766e-01,  2.952381548708762e-01,  2.607178858865563e-02,  1.936113752442436e+00,  9.954122589308635e-01,  1.651319872467440e+00, -6.615179631392887e-01, -1.556478191199335e-01
  3.487500000000000e+00,  1.039190622117235e-01, -4.223282461847942e-01,  5.882600708017092e-01,  3.243740915103000e-01,  8.043936159364879e-01,  1.090502428946737e-01,  3.002585503825048e-01,  2.623952568524695e-02,  1.940501401313290e+00,  1.001655255145281e+00,  1.660189324662405e+00, -6.580016331905280e-01, -1.522648014005653e-01
  3.491666666666667e+00,  1.029162915201023e-01, -4.254716351949073e-01,  5.871202092843602e-01,  3.238469627268344e-01,  8.041105123567364e-01,  1.093377302943773e-01,  3.050984551379001e-01,  2.647277456317321e-02,  1.944690552818543e+00,  1.007821449582713e+00,  1.668766004007713e+00, -6.542111019058551e-01, -1.488047570969538e-01
  3.495833333333334e+00,  1.019312060671751e-01, -4.285896636148427e-01,  5.860086330490918e-01,  3.233384219557797e-01,  8.038318036083931e-01,  1.096197719898986e-01,  3.097448404168663e-01,  2.676232204694828e-02,  1.948696279304783e+00,  1.013881685291973e+00,  1.676948780254745e+00, -6.502028944121001e-01, -1.451608370923589e-01
  3.500000000000000e+00,  1.009601745955728e-01, -4.316852503472373e-01,  5.849167622211439e-01,  3.228423407516905e-01,  8.035566700547508e-01,  1.098974883788091e-01,  3.141739593260868e-01,  2.709948936304671e-02,  1.952539918621991e+00,  1.019802350785791e+00,  1.684705765054793e+00, -6.460345825904559e-01, -1.412415170504716e-01
  3.504166666666667e+00,  9.999757499167630e-02, -4.347622915023944e-01,  5.838305446701935e-01,  3.223486498468260e-01,  8.032838369622243e-01,  1.101726394949256e-01,  3.183604625088083e-01,  2.747333990667425e-02,  1.956245101257068e+00,  1.025555757984514e+00,  1.692067877332117e+00, -6.417444592468806e-01, -1.369940564929302e-01
  3.508333333333333e+00,  9.903655701413272e-02, -4.378244616672330e-01,  5.827319278095153e-01,  3.218443274695554e-01,  8.030117572082970e-01,  1.104473995172581e-01,  3.222841466552582e-01,  2.786979140450331e-02,  1.959834248714607e+00,  1.031123707056913e+00,  1.699112696467600e+00, -6.373485839430409e-01, -1.324121360913432e-01
  3.512500000000000e+00,  9.807065806969806e-02, -4.408734570207777e-01,  5.816025918306950e-01,  3.213160044838348e-01,  8.027389914178399e-01,  1.107238592920904e-01,  3.259333949280955e-01,  2.827391179924242e-02,  1.963325456455898e+00,  1.036496263093807e+00,  1.705947286210886e+00, -6.328432337600844e-01, -1.275268466743811e-01
  3.516666666666667e+00,  9.709556685949795e-02, -4.439070793844834e-01,  5.804281305556666e-01,  3.207528734471677e-01,  8.024646286430882e-01,  1.110034771111655e-01,  3.293093705919405e-01,  2.867342137022053e-02,  1.966728866159620e+00,  1.041670695455164e+00,  1.712683907675716e+00, -6.281966034562252e-01, -1.223881195253802e-01
  3.520833333333333e+00,  9.610997957750236e-02, -4.469186484254437e-01,  5.792003834909906e-01,  3.201483485696102e-01,  8.021884883844529e-01,  1.112868024530620e-01,  3.324279429992189e-01,  2.906030549773472e-02,  1.970044184253396e+00,  1.046652535443643e+00,  1.719414424051219e+00, -6.233342118825431e-01, -1.170479104489956e-01
